"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"08/04/2020 12:37:52";"-1:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;vsWKaS
539392;"08/04/2020 12:37:52";"-1:00";"System";"Logs";"Exporting a log.";;5Ze49W
539393;"08/04/2020 12:37:57";"-1:00";;"Recipe";"Loading recipe number 7 ( Viscous 10ml Product ) on the interface.";;6UQAaN
539394;"08/04/2020 12:37:57";"-1:00";;"Recipe";"Data trasfered to PLC";;qv3MJT
539395;"08/04/2020 12:37:57";"-1:00";;"Warning";"ALARM OZONE SENSOR  On";;yTthd5
539396;"08/04/2020 12:37:57";"-1:00";;"Warning";"PVSI NOT RUNNING   On";;Cuyn97
539397;"08/04/2020 12:37:57";"-1:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;Up5szq
539398;"08/04/2020 12:37:57";"-1:00";;"Warning";"MACHINE ONLINE  On";;yeyaRq
539399;"08/04/2020 12:37:57";"-1:00";;"Alarm";"EMERGENCY  On";;56Nb/O
539400;"08/04/2020 12:37:57";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  On";;ts9XIH
539401;"08/04/2020 12:37:57";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  On";;zh2zWa
539402;"08/04/2020 12:37:57";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On";;PaJoCK
539403;"08/04/2020 12:37:57";"-1:00";;"Alarm";"ALARM MAIN MOTOR  On";;QhMe6i
539404;"08/04/2020 12:37:57";"-1:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;+AoFg7
539405;"08/04/2020 12:37:57";"-1:00";;"Alarm";"ALARM ROTATION MOTOR 1  On";;7adAyM
539406;"08/04/2020 12:37:57";"-1:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;1r9kCX
539407;"08/04/2020 12:37:57";"-1:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;t4n3JL
