"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"28/10/2019 15:05:16";"-1:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;f0KM63
475830;"28/10/2019 15:05:16";"-1:00";"System";"Logs";"Exporting a log.";;UEQU3e
475831;"28/10/2019 15:05:21";"-1:00";;"Recipe";"Loading recipe number 4 ( 10mL Production ) on the interface.";;dGKq+3
475832;"28/10/2019 15:05:21";"-1:00";;"Recipe";"Data trasfered to PLC";;f1sEDC
475833;"28/10/2019 15:05:21";"-1:00";;"Warning";"ALARM LKD REJECTED TRAY MISSING OR FULL  On";;mnFr5h
475834;"28/10/2019 15:05:21";"-1:00";;"Warning";"PVSI NOT READY  On";;Hja0k9
475835;"28/10/2019 15:05:21";"-1:00";;"Warning";"PVSI IN MANUAL MODE  On";;nGS3SS
475836;"28/10/2019 15:05:21";"-1:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;KzqV8I
475837;"28/10/2019 15:05:21";"-1:00";;"Warning";"WARNING INFEED BELT MINIM LOAD  On";;QkQzmR
475838;"28/10/2019 15:05:21";"-1:00";;"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;31DcFs
475839;"28/10/2019 15:05:21";"-1:00";;"Warning";"WARNING REJECTED TRAY ALMOST FULL  On";;B29enm
475840;"28/10/2019 15:05:21";"-1:00";;"Warning";"WARNING MISSING REJECTED TRAY HIGH ST0  On";;pF9IpY
475841;"28/10/2019 15:05:21";"-1:00";;"Warning";"WARNING MISSING REJECTED TRAY LOW ST0   On";;nIDdao
475842;"28/10/2019 15:05:21";"-1:00";;"Warning";"WARNING UPS  On";;FEDKpm
475843;"28/10/2019 15:05:21";"-1:00";;"Alarm";"EMERGENCY  On";;HdNhCv
475844;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  On";;zlOcdC
475845;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  On";;KQ4uBG
475846;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On";;0Vi0BD
475847;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM ENCODER SETTING  On";;Whyjkp
475848;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;VCjGq+
475849;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM ROTATION MOTOR 1  On";;EJRW3Y
475850;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;PGX86S
475851;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;MEFY3U
475852;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM LOW LIGHT ST0  On";;7dRn98
475853;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM LOW LIGHT ST1  On";;j4aVGd
475854;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM LOW LIGHT ST2  On";;i7K5yK
475855;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM LOW LIGHT ST3  On";;2AHryr
475856;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM LOW LIGHT ST4  On";;QSQRY7
475857;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM MISSING ST0 TIP REJECTED TRAYS   On";;HyLB3F
475858;"28/10/2019 15:05:21";"-1:00";;"Alarm";"ALARM MISSING LKD REJECTED TRAYS   On";;hpJfPb
475859;"28/10/2019 15:05:21";"-1:00";;"Alarm";"Alarm profibus nodo 4 (PC)  On";;yYPfXH
475860;"28/10/2019 15:05:21";"-1:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;Wc30Tg
475861;"28/10/2019 15:05:27";"-1:00";"System";"User administration";"User 'Admin' logged on with group 'Administrator'.";;Z5bx2m
475862;"28/10/2019 15:05:27";"-1:00";"Admin";"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;Rh+Hqq
475863;"28/10/2019 15:05:33";"-1:00";"Admin";"User administration";"The logoff time of user 'Admin' has been changed from 1 min. to 0 min.";;1kgHyI
475864;"28/10/2019 15:05:34";"-1:00";"Admin";"User administration";"User logged off.";;Fp9wEq
475865;"28/10/2019 15:05:34";"-1:00";;"Tag: Cicli continui\UserLevel";"Change the value of the 'Cicli continui\UserLevel' tag from '0' to '0' by entering '0'.";;udrLlc
475866;"28/10/2019 15:05:39";"-1:00";"System";"User administration";"User 'Admin' logged on with group 'Administrator'.";;KGxXoz
475867;"28/10/2019 15:05:40";"-1:00";"Admin";"User administration";"User logged off.";;d088Ly
475868;"28/10/2019 15:05:40";"-1:00";;"Application";"Shutdown application.";;HlYM3k
0;"28/10/2019 15:05:40";"-1:00";"System";"Application";"Stopping program run of WinCC flexible RT 2008 SP3 on device SPAMI-PC.";;D4WDyN
0;"28/10/2019 15:07:49";"-1:00";"System";"Application";"Startup of  on device . Project: '. - ' Build , created with WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;WvTXGv
475869;"28/10/2019 15:07:49";"-1:00";"System";"Application";"Change to operating mode 'online'.";;sL7HIS
475870;"28/10/2019 15:07:49";"-1:00";"System";"User administration";"Password list imported successfully.";;bEhfzj
0;"28/10/2019 15:07:50";"-1:00";"System";"Logs";"Log files closed.";;RyAjYS
"$RT_COUNT$";46;WriK3w;;;;;yazeSv
