"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"13/11/2019 16:30:45";"-1:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;JNzn6R
476160;"13/11/2019 16:30:45";"-1:00";"System";"Logs";"Exporting a log.";;ReNr6y
476161;"13/11/2019 16:30:51";"-1:00";;"Recipe";"Loading recipe number 14 ( Vials 2ml Amber Prod ) on the interface.";;5EZkNl
476162;"13/11/2019 16:30:51";"-1:00";;"Recipe";"Data trasfered to PLC";;RiIZvP
476163;"13/11/2019 16:30:51";"-1:00";;"Warning";"ALARM OZONE SENSOR  On";;Htxe5b
476164;"13/11/2019 16:30:51";"-1:00";;"Warning";"PVSI NOT RUNNING   On";;TkptTv
476165;"13/11/2019 16:30:51";"-1:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;J2pq/2
476166;"13/11/2019 16:30:51";"-1:00";;"Alarm";"EMERGENCY  On";;qVpdtf
476167;"13/11/2019 16:30:51";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  On";;ZHuvBx
476168;"13/11/2019 16:30:51";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  On";;/0DwIJ
476169;"13/11/2019 16:30:51";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On";;BzoWEn
476170;"13/11/2019 16:30:51";"-1:00";;"Alarm";"ALARM MAIN MOTOR  On";;FzYe6D
476171;"13/11/2019 16:30:51";"-1:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;S8J8ws
476172;"13/11/2019 16:30:51";"-1:00";;"Alarm";"ALARM ROTATION MOTOR 1  On";;1XiI9Q
476173;"13/11/2019 16:30:51";"-1:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;PEU4zQ
476174;"13/11/2019 16:30:51";"-1:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;oiG6XT
476175;"13/11/2019 16:30:51";"-1:00";;"Alarm";"ALARM MISSING LKD REJECTED TRAYS   On";;swhn2I
476176;"13/11/2019 16:30:51";"-1:00";;"Alarm";"PVSI NOT READY  On";;Ene7FH
476177;"13/11/2019 16:30:51";"-1:00";;"Alarm";"PVSI AND WINCC PRODUCT DIFFERENT  On";;9Z9v3d
476178;"13/11/2019 16:30:51";"-1:00";;"Alarm";"Alarm profibus nodo 3 (encoder)  On";;1FQZmO
476179;"13/11/2019 16:30:51";"-1:00";;"Alarm";"Alarm profibus nodo 4 (PC)  On";;g4nm5x
476180;"13/11/2019 16:30:51";"-1:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;UOrwVK
476181;"13/11/2019 16:31:04";"-1:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;taGOcE
0;"13/11/2019 16:31:09";"-1:00";"System";"Application";"Stopping program run of WinCC flexible RT 2008 SP3 on device SPAMI-PC.";;YuFUny
0;"13/11/2019 16:35:43";"-1:00";"System";"Application";"Startup of  on device . Project: '. - ' Build , created with WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;/eih1O
476182;"13/11/2019 16:35:43";"-1:00";"System";"User administration";"Password list imported successfully.";;pnI5Zg
476183;"13/11/2019 16:35:43";"-1:00";"System";"Application";"Change to operating mode 'online'.";;1AXHov
0;"13/11/2019 16:35:44";"-1:00";"System";"Logs";"Log files closed.";;4r+cPi
"$RT_COUNT$";29;WriK3w;;;;;rVSpZz
