"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"19/11/2019 08:08:18";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;oaIqmx
478331;"19/11/2019 08:08:18";"+0:00";"System";"Logs";"Exporting a log.";;R+xunr
478332;"19/11/2019 08:08:21";"+0:00";;"Recipe";"Loading recipe number 14 ( Vials 2ml Amber Prod ) on the interface.";;KnyVlK
478333;"19/11/2019 08:08:22";"+0:00";;"Recipe";"Data trasfered to PLC";;6rfGW+
478334;"19/11/2019 08:08:22";"+0:00";;"Warning";"ALARM OZONE SENSOR  On";;sNWRrF
478335;"19/11/2019 08:08:22";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;YfIs/g
478336;"19/11/2019 08:08:22";"+0:00";;"Warning";"WARNING END KNAPP PROCESS  On";;rp/vCD
478337;"19/11/2019 08:08:22";"+0:00";;"Warning";"KNAPP READY TO START  On";;akYcfD
478338;"19/11/2019 08:08:22";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;9oanWo
478339;"19/11/2019 08:08:22";"+0:00";;"Alarm";"EMERGENCY  On";;Ikyea0
478340;"19/11/2019 08:08:22";"+0:00";;"Alarm";"COVER OPEN 2  On";;+LKFh8
478341;"19/11/2019 08:08:22";"+0:00";;"Alarm";"COVER OPEN 3  On";;XSlQ6l
478342;"19/11/2019 08:08:22";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  On";;lb5Ryi
478343;"19/11/2019 08:08:22";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  On";;I//+z/
478344;"19/11/2019 08:08:22";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On";;w7/ReC
478345;"19/11/2019 08:08:22";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;5LPEjI
478346;"19/11/2019 08:08:22";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 1  On";;3LXU2o
478347;"19/11/2019 08:08:22";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;IazIyh
478348;"19/11/2019 08:08:22";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;xiNqw6
478349;"19/11/2019 08:08:22";"+0:00";;"Alarm";"ALARM MISSING LKD REJECTED TRAYS   On";;2zfsLk
478350;"19/11/2019 08:08:22";"+0:00";;"Alarm";"PVSI NOT READY  On";;e8mFxJ
478351;"19/11/2019 08:08:22";"+0:00";;"Alarm";"PVSI AND WINCC PRODUCT DIFFERENT  On";;NQfudL
478352;"19/11/2019 08:08:22";"+0:00";;"Alarm";"Alarm profibus nodo 3 (encoder)  On";;xcC+XE
478353;"19/11/2019 08:08:22";"+0:00";;"Alarm";"Alarm profibus nodo 4 (PC)  On";;DivBca
478354;"19/11/2019 08:08:22";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;iBb0Sv
478355;"19/11/2019 08:08:26";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;0zLhn0
478356;"19/11/2019 08:28:38";"+0:00";"System";"User administration";"User 'nadir' logged on with group 'Administrator'.";;ap9Za2
478357;"19/11/2019 08:28:38";"+0:00";"nadir";"Alarm";"COVER OPEN 6  On";;TYy7nJ
478358;"19/11/2019 08:28:38";"+0:00";"nadir";"Alarm";"COVER OPEN 7  On";;N4H2V+
478359;"19/11/2019 08:28:38";"+0:00";"nadir";"Alarm";"COVER OPEN 5  On";;fNzVyG
478360;"19/11/2019 08:28:50";"+0:00";"nadir";"Warning";"PVSI NOT RUNNING   Off";;r7lOTa
478361;"19/11/2019 08:30:05";"+0:00";"nadir";"Alarm";"COVER OPEN 1  On";;S+pHJl
478362;"19/11/2019 08:41:24";"+0:00";"nadir";"Warning";"ALARM OZONE SENSOR  Off";;+dJk2C
478363;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"COVER OPEN 1  Off";;m9kR7E
478364;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"COVER OPEN 2  Off";;nuTlsd
478365;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"COVER OPEN 3  Off";;kkWkU/
478366;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"COVER OPEN 5  Off";;B5JN7w
478367;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"COVER OPEN 6  Off";;R8vkyL
478368;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"COVER OPEN 7  Off";;82KF8E
478369;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  Off";;go8CZB
478370;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  Off";;6rDCFd
478371;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   Off";;hm6md8
478372;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR 1  Off";;KrWhoa
478373;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR 2  Off";;03qsaH
478374;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"ALARM MISSING LKD REJECTED TRAYS   Off";;94IGyZ
478375;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"PVSI NOT READY  Off";;5j0OzV
478376;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;FYVCco
478377;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"Alarm profibus nodo 3 (encoder)  Off";;K6Jn15
478378;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"Alarm profibus nodo 4 (PC)  Off";;2cwJi/
478379;"19/11/2019 08:41:24";"+0:00";"nadir";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;30G2WL
478380;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm";"EMERGENCY  Off";;SCb/Hr
478381;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm";"ALARM INFEED BELT MOTOR  Off";;AjXYDO
478382;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm: 2";"Acknowledgment of 2 alarm from PLC MCA200+LKD; the cited messages is part of alarm group 1.";;VSSp2G
478383;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm:";"EMERGENCY  Acknowledgment";;FaocSZ
478384;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm:";"COVER OPEN 2  Acknowledgment";;zYYGfE
478385;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm:";"COVER OPEN 3  Acknowledgment";;9Z+2aW
478386;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm:";"ALARM SAFETY CLUTCH LOADING STARWHEEL  Acknowledgment";;AWNV5o
478387;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm:";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  Acknowledgment";;B5tEtL
478388;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm:";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   Acknowledgment";;Ih0D5I
478389;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm:";"ALARM INFEED BELT MOTOR  Acknowledgment";;MtlfgU
478390;"19/11/2019 08:41:25";"+0:00";"nadir";"Alarm:";"ALARM ROTATION MOTOR 1  Acknowledgment";;vHJ/Kf
