"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"17/09/2018 08:36:39","-1:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,5Q8bAb
462346,"17/09/2018 08:36:39","-1:00","System","Logs","Exporting a log.",,jQAZw/
462347,"17/09/2018 08:36:45","-1:00",,"Recipe","Loading recipe number 15 ( 2ml Amber Ampoules  ) on the interface.",,OsDSID
462348,"17/09/2018 08:36:46","-1:00",,"Recipe","Data trasfered to PLC",,ftpbiq
462349,"17/09/2018 08:36:46","-1:00",,"Warning","ALARM OZONE SENSOR  On",,PPgTDi
462350,"17/09/2018 08:36:46","-1:00",,"Warning","PVSI NOT RUNNING   On",,jEzFTe
462351,"17/09/2018 08:36:46","-1:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,VIuPmP
462352,"17/09/2018 08:36:46","-1:00",,"Alarm","EMERGENCY  On",,8q8EtU
462353,"17/09/2018 08:36:46","-1:00",,"Alarm","ALARM SAFETY CLUTCH LOADING STARWHEEL  On",,GEqGkb
462354,"17/09/2018 08:36:46","-1:00",,"Alarm","ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  On",,GJ/OYm
462355,"17/09/2018 08:36:46","-1:00",,"Alarm","ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On",,ANvcK0
462356,"17/09/2018 08:36:46","-1:00",,"Alarm","ALARM MAIN MOTOR  On",,RB1woO
462357,"17/09/2018 08:36:46","-1:00",,"Alarm","ALARM INFEED BELT MOTOR  On",,b+3316
462358,"17/09/2018 08:36:46","-1:00",,"Alarm","ALARM ROTATION MOTOR 1  On",,yFUmUe
462359,"17/09/2018 08:36:46","-1:00",,"Alarm","ALARM ROTATION MOTOR 2  On",,Lw3LVj
462360,"17/09/2018 08:36:46","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,SVDBl2
462361,"17/09/2018 08:36:46","-1:00",,"Alarm","ALARM MISSING LKD REJECTED TRAYS   On",,FIIjI6
462362,"17/09/2018 08:36:46","-1:00",,"Alarm","PVSI NOT READY  On",,+8SDhy
462363,"17/09/2018 08:36:46","-1:00",,"Alarm","PVSI AND WINCC PRODUCT DIFFERENT  On",,AV2W/S
