"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"01/08/2017 08:24:09","-1:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,eGXc1e
176409,"01/08/2017 08:24:09","-1:00","System","Logs","Exporting a log.",,8hiwOS
176410,"01/08/2017 08:24:18","-1:00",,"Recipe","Loading recipe number 2 ( Production 2ml ) on the interface.",,CUl9oI
176411,"01/08/2017 08:24:19","-1:00",,"Recipe","Data trasfered to PLC",,AJXZOG
176412,"01/08/2017 08:24:19","-1:00",,"Warning","ALARM OZONE SENSOR  On",,F4GvCS
176413,"01/08/2017 08:24:19","-1:00",,"Warning","PVSI NOT RUNNING   On",,i01Qb/
176414,"01/08/2017 08:24:19","-1:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,+LoUOu
176415,"01/08/2017 08:24:19","-1:00",,"Alarm","EMERGENCY  On",,xR5bx7
176416,"01/08/2017 08:24:19","-1:00",,"Alarm","COVER OPEN 5  On",,rOyekC
176417,"01/08/2017 08:24:19","-1:00",,"Alarm","COVER OPEN 6  On",,KTW/5+
176418,"01/08/2017 08:24:19","-1:00",,"Alarm","COVER OPEN 7  On",,daNuLs
176419,"01/08/2017 08:24:19","-1:00",,"Alarm","ALARM SAFETY CLUTCH LOADING STARWHEEL  On",,f0QeQB
176420,"01/08/2017 08:24:19","-1:00",,"Alarm","ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  On",,9XxTAJ
176421,"01/08/2017 08:24:19","-1:00",,"Alarm","ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On",,5w6zwh
176422,"01/08/2017 08:24:19","-1:00",,"Alarm","ALARM INFEED BELT MOTOR  On",,QPakqu
176423,"01/08/2017 08:24:19","-1:00",,"Alarm","ALARM ROTATION MOTOR 1  On",,3fDxzd
176424,"01/08/2017 08:24:19","-1:00",,"Alarm","ALARM ROTATION MOTOR 2  On",,0FBAti
176425,"01/08/2017 08:24:19","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,Mz5rTH
176426,"01/08/2017 08:24:19","-1:00",,"Alarm","ALARM MISSING ST0 TIP REJECTED TRAYS   On",,F+SwI6
176427,"01/08/2017 08:24:19","-1:00",,"Alarm","ALARM MISSING LKD REJECTED TRAYS   On",,suPqLN
176428,"01/08/2017 08:24:19","-1:00",,"Alarm","PVSI NOT READY  On",,uzHa0e
176429,"01/08/2017 08:24:19","-1:00",,"Alarm","PVSI AND WINCC PRODUCT DIFFERENT  On",,ekb1yx
176430,"01/08/2017 08:24:19","-1:00",,"Alarm","Alarm profibus nodo 3 (encoder)  On",,EssE1Y
176431,"01/08/2017 08:24:19","-1:00",,"Alarm","Alarm profibus nodo 4 (PC)  On",,Z2h4sF
176432,"01/08/2017 08:24:19","-1:00",,"Alarm","WARNING MISSING LOGIN OPERATION  On",,TXqJNW
176433,"01/08/2017 08:24:23","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  Off",,zobONh
176434,"01/08/2017 08:24:40","-1:00","System","User administration","User 'robj' logged on with group 'Operator'.",,a51Y5U
176435,"01/08/2017 08:24:56","-1:00","robj","Warning","PVSI NOT RUNNING   Off",,eFpddX
176436,"01/08/2017 08:25:15","-1:00","robj","Warning","ALARM OZONE SENSOR  Off",,OAHg4t
176437,"01/08/2017 08:25:15","-1:00","robj","Alarm","COVER OPEN 5  Off",,srMxuq
176438,"01/08/2017 08:25:15","-1:00","robj","Alarm","COVER OPEN 6  Off",,wrpCyL
176439,"01/08/2017 08:25:15","-1:00","robj","Alarm","COVER OPEN 7  Off",,0d1KfL
176440,"01/08/2017 08:25:15","-1:00","robj","Alarm","ALARM SAFETY CLUTCH LOADING STARWHEEL  Off",,n/+f5W
176441,"01/08/2017 08:25:15","-1:00","robj","Alarm","ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  Off",,9N/5f7
176442,"01/08/2017 08:25:15","-1:00","robj","Alarm","ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   Off",,QJmwoN
176443,"01/08/2017 08:25:15","-1:00","robj","Alarm","ALARM ROTATION MOTOR 1  Off",,rtx6kH
176444,"01/08/2017 08:25:15","-1:00","robj","Alarm","ALARM ROTATION MOTOR 2  Off",,mDrzyA
176445,"01/08/2017 08:25:15","-1:00","robj","Alarm","ALARM MISSING ST0 TIP REJECTED TRAYS   Off",,bvC+SA
176446,"01/08/2017 08:25:15","-1:00","robj","Alarm","ALARM MISSING LKD REJECTED TRAYS   Off",,Bm9kSY
176447,"01/08/2017 08:25:15","-1:00","robj","Alarm","PVSI NOT READY  Off",,fZTaFA
176448,"01/08/2017 08:25:15","-1:00","robj","Alarm","PVSI AND WINCC PRODUCT DIFFERENT  Off",,KwhHij
176449,"01/08/2017 08:25:15","-1:00","robj","Alarm","Alarm profibus nodo 3 (encoder)  Off",,fl1JVQ
176450,"01/08/2017 08:25:15","-1:00","robj","Alarm","Alarm profibus nodo 4 (PC)  Off",,0bHFuT
176451,"01/08/2017 08:25:15","-1:00","robj","Alarm","WARNING MISSING LOGIN OPERATION  Off",,CmS3s+
176452,"01/08/2017 08:25:15","-1:00","robj","Alarm","EMERGENCY  Off",,4eDD3T
176453,"01/08/2017 08:25:15","-1:00","robj","Alarm","ALARM INFEED BELT MOTOR  Off",,nJjl8d
176454,"01/08/2017 08:25:16","-1:00","robj","Alarm: 1135","Acknowledgment of 1135 alarm from PLC MCA200+LKD; the cited messages is part of alarm group 1.",,DFlSeM
176455,"01/08/2017 08:25:16","-1:00","robj","Alarm:","EMERGENCY  Acknowledgment",,yui6iE
176456,"01/08/2017 08:25:16","-1:00","robj","Alarm:","COVER OPEN 5  Acknowledgment",,Dx/Ltq
176457,"01/08/2017 08:25:16","-1:00","robj","Alarm:","COVER OPEN 6  Acknowledgment",,lW7m4w
176458,"01/08/2017 08:25:16","-1:00","robj","Alarm:","COVER OPEN 7  Acknowledgment",,ZErvOb
176459,"01/08/2017 08:25:16","-1:00","robj","Alarm:","ALARM SAFETY CLUTCH LOADING STARWHEEL  Acknowledgment",,veboiS
176460,"01/08/2017 08:25:16","-1:00","robj","Alarm:","ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  Acknowledgment",,yNmXfy
176461,"01/08/2017 08:25:16","-1:00","robj","Alarm:","ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   Acknowledgment",,GX3wiW
176462,"01/08/2017 08:25:16","-1:00","robj","Alarm:","ALARM INFEED BELT MOTOR  Acknowledgment",,ZRBjOl
176463,"01/08/2017 08:25:16","-1:00","robj","Alarm:","ALARM ROTATION MOTOR 1  Acknowledgment",,TWWIKG
176464,"01/08/2017 08:25:16","-1:00","robj","Alarm:","ALARM ROTATION MOTOR 2  Acknowledgment",,Fv+9lb
176465,"01/08/2017 08:25:16","-1:00","robj","Alarm:","ALARM MISSING COMUNICATION WITH INTERFACE  Acknowledgment",,eLu339
176466,"01/08/2017 08:25:16","-1:00","robj","Alarm:","ALARM MISSING ST0 TIP REJECTED TRAYS   Acknowledgment",,QkKCT2
176467,"01/08/2017 08:25:16","-1:00","robj","Alarm:","ALARM MISSING LKD REJECTED TRAYS   Acknowledgment",,ukAGmN
176468,"01/08/2017 08:25:16","-1:00","robj","Alarm:","PVSI NOT READY  Acknowledgment",,/gaUbc
176469,"01/08/2017 08:25:16","-1:00","robj","Alarm:","PVSI AND WINCC PRODUCT DIFFERENT  Acknowledgment",,fKRNHr
176470,"01/08/2017 08:25:16","-1:00","robj","Alarm:","Alarm profibus nodo 3 (encoder)  Acknowledgment",,fisMyq
176471,"01/08/2017 08:25:16","-1:00","robj","Alarm:","Alarm profibus nodo 4 (PC)  Acknowledgment",,UHZ/lg
176472,"01/08/2017 08:25:16","-1:00","robj","Alarm:","WARNING MISSING LOGIN OPERATION  Acknowledgment",,4ea2qC
176473,"01/08/2017 08:26:05","-1:00","robj","Recipe","Loading recipe number 1 ( Production 1ml ) on the interface.",,AakkTR
176474,"01/08/2017 08:26:05","-1:00","robj","Recipe","Data trasfered to PLC",,V7m3Qy
176475,"01/08/2017 08:26:08","-1:00","robj","Warning","PVSI NOT RUNNING   On",,DRpUtd
176476,"01/08/2017 08:26:09","-1:00","robj","Warning","PVSI NOT RUNNING   Off",,zaSNPf
