"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"21/10/2019 16:09:02";"-2:00";"Sistema";"Applicazione";"Nuovo file registro durante l'esecuzione di  nel pannello operatore SPAMI-PC. Progetto: '200LKDv236_PSPE13001_V02.OP - 0' release 6972, creato con WinCC flexible 2008 SP3 AdvancedWinCC flexible RT 2008 SP3";;0G1zkv
475358;"21/10/2019 16:09:02";"-2:00";"Sistema";"Archivi";"Esportazione di un archivio.";;QChUsq
475359;"21/10/2019 16:09:08";"-2:00";;"Recipe";"Loading recipe number 4 ( 10mL Production ) on the interface.";;KpSeRZ
475360;"21/10/2019 16:09:08";"-2:00";;"Recipe";"Trasferimento dati al plc concluso correttamente";;IqpzON
475361;"21/10/2019 16:09:08";"-2:00";;"Warning";"ALARM REJECTED TRAY 2 FULL  On";;sK2NKx
475362;"21/10/2019 16:09:08";"-2:00";;"Warning";"PVSI NON PRONTO  On";;FZBKVG
475363;"21/10/2019 16:09:08";"-2:00";;"Warning";"PVSI E WINCC CON PROD. DIFFERENTE  On";;EVbMVV
475364;"21/10/2019 16:09:08";"-2:00";;"Warning";"PVSI NON RISPONDE  On";;yb3ScE
475365;"21/10/2019 16:09:08";"-2:00";;"Warning";"WAR ACC.MIN.CONTEN.NASTRO CARICO  On";;xcq09/
475366;"21/10/2019 16:09:08";"-2:00";;"Warning";"WAR CASSETTO ACCETTATI QUASI PIENO  On";;DD/aE4
475367;"21/10/2019 16:09:08";"-2:00";;"Warning";"WARNING CASSETTO SCARTI QUASI PIENO  On";;g8f9eg
475368;"21/10/2019 16:09:08";"-2:00";;"Warning";"WAR CASSETTO ALTO SCARTI ST0 MANCANTE  On";;hrpz/o
475369;"21/10/2019 16:09:08";"-2:00";;"Warning";"WAR CASS. BASSO SCARTI ST0 MANCANTE   On";;kXiPz5
475370;"21/10/2019 16:09:08";"-2:00";;"Warning";"WARNING UPS  On";;iD+J4J
475371;"21/10/2019 16:09:08";"-2:00";;"Alarm";"EMERGENZA  On";;j++kYO
475372;"21/10/2019 16:09:08";"-2:00";;"Alarm";"ALLARME FRIZIONE STELLA DI CARICO 1  On";;TW0X7o
475373;"21/10/2019 16:09:08";"-2:00";;"Alarm";"ALLARME FRIZIONE STELLA DI CARICO 2  On";;Mr48O0
475374;"21/10/2019 16:09:08";"-2:00";;"Alarm";"ALLARME FRIZIONE STELLA SCARICO  On";;UIGnK2
475375;"21/10/2019 16:09:08";"-2:00";;"Alarm";"ALL. SETTAGGIO ENCODER  On";;sERnMc
475376;"21/10/2019 16:09:08";"-2:00";;"Alarm";"ALL. MOTORE NASTRO CARICO  On";;QRrMRg
475377;"21/10/2019 16:09:08";"-2:00";;"Alarm";"ALL. MOTORE ROTAZIONE  On";;go48pU
475378;"21/10/2019 16:09:08";"-2:00";;"Alarm";"ALL. MOTORE ROTAZIONE 2  On";;VRZpgA
475379;"21/10/2019 16:09:08";"-2:00";;"Alarm";"ALL. MANCANZA COMUNICAZ. CON INTERFACCIA  On";;c49RSx
475380;"21/10/2019 16:09:08";"-2:00";;"Alarm";"ALLARME ASSENZA CASSETTO SCARTI ST0  On";;lFfEgw
475381;"21/10/2019 16:09:08";"-2:00";;"Alarm";"ALLARME ASSENZA CASSETTI SCARTI LKD  On";;YjhZXL
475382;"21/10/2019 16:09:08";"-2:00";;"Alarm";"Alarm profibus nodo 4 (PC)  On";;hOFz0c
475383;"21/10/2019 16:09:08";"-2:00";;"Alarm";"WARNING LOGIN MANCANTE  On";;gXk8nz
0;"21/10/2019 16:09:09";"-2:00";"Sistema";"Applicazione";"Fine dell'esecuzione del programma di WinCC flexible RT 2008 SP3 sul pannello operatore SPAMI-PC.";;xev+jt
0;"21/10/2019 16:09:26";"-2:00";"Sistema";"Applicazione";"Avvio del runtime di  nel pannello operatore SPAMI-PC. Progetto: '200LKDv236_PSPE13001_V02.OP - 0' release 6972, creato con WinCC flexible 2008 SP3 AdvancedWinCC flexible RT 2008 SP3";;m6bLjI
475384;"21/10/2019 16:09:26";"-2:00";"Sistema";"Amministrazione utenti";"Importazione amministrazione utenti terminata senza errori.";;riFGI2
475385;"21/10/2019 16:09:26";"-2:00";"Sistema";"Applicazione";"Cambio al modo di funzionamento 'online'.";;DAJ2/K
0;"21/10/2019 16:09:27";"-2:00";"Sistema";"Archivi";"File di archivio chiusi.";;AjPDQS
"$RT_COUNT$";33;WriK3w;;;;;aRCSsC
