"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"06/03/2020 09:49:08";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;30j0Dd
518650;"06/03/2020 09:49:08";"+0:00";"System";"Logs";"Exporting a log.";;vdw8w7
518651;"06/03/2020 09:49:13";"+0:00";;"Recipe";"Loading recipe number 1 ( 1mL Production ) on the interface.";;LzmBXo
518652;"06/03/2020 09:49:13";"+0:00";;"Recipe";"Data trasfered to PLC";;pGvex9
518653;"06/03/2020 09:49:13";"+0:00";;"Warning";"ALARM OZONE SENSOR  On";;uGoa77
518654;"06/03/2020 09:49:13";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;ob475t
518655;"06/03/2020 09:49:13";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;7Woito
518656;"06/03/2020 09:49:13";"+0:00";;"Warning";"MACHINE ONLINE  On";;/Bv7CJ
518657;"06/03/2020 09:49:13";"+0:00";;"Alarm";"EMERGENCY  On";;MK8oT0
518658;"06/03/2020 09:49:13";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  On";;rCdBRA
518659;"06/03/2020 09:49:13";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  On";;PWBD2+
518660;"06/03/2020 09:49:13";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On";;+45oUY
518661;"06/03/2020 09:49:13";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;4yAsQG
518662;"06/03/2020 09:49:13";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 1  On";;RvgSoH
518663;"06/03/2020 09:49:13";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;J7Gbfn
518664;"06/03/2020 09:49:13";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;jI7E8J
