"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"17/12/2019 09:31:57";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;N/6SQ4
492050;"17/12/2019 09:31:57";"+0:00";"System";"Logs";"Exporting a log.";;w0ryKG
492051;"17/12/2019 09:32:02";"+0:00";;"Recipe";"Loading recipe number 10 ( Charring 1ml Product ) on the interface.";;fZnoel
492052;"17/12/2019 09:32:03";"+0:00";;"Recipe";"Data trasfered to PLC";;D4Xnw7
492053;"17/12/2019 09:32:03";"+0:00";;"Warning";"ALARM OZONE SENSOR  On";;oMvsqu
492054;"17/12/2019 09:32:03";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;bMU0RM
492055;"17/12/2019 09:32:03";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;cISeZ4
492056;"17/12/2019 09:32:03";"+0:00";;"Alarm";"EMERGENCY  On";;/j9uM0
492057;"17/12/2019 09:32:03";"+0:00";;"Alarm";"COVER OPEN 1  On";;+swAkF
492058;"17/12/2019 09:32:03";"+0:00";;"Alarm";"COVER OPEN 2  On";;Ij3m0D
492059;"17/12/2019 09:32:03";"+0:00";;"Alarm";"COVER OPEN 3  On";;D+EAsz
492060;"17/12/2019 09:32:03";"+0:00";;"Alarm";"COVER OPEN 5  On";;QRYxko
492061;"17/12/2019 09:32:03";"+0:00";;"Alarm";"COVER OPEN 6  On";;FHEfsz
492062;"17/12/2019 09:32:03";"+0:00";;"Alarm";"COVER OPEN 7  On";;ruAayR
492063;"17/12/2019 09:32:03";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  On";;P49/Pa
492064;"17/12/2019 09:32:03";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  On";;j5Evua
492065;"17/12/2019 09:32:03";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On";;GV66Vm
492066;"17/12/2019 09:32:03";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;eoTlCs
492067;"17/12/2019 09:32:03";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 1  On";;Bt5RBc
492068;"17/12/2019 09:32:03";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;D/ZBpc
492069;"17/12/2019 09:32:03";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;gklfTK
492070;"17/12/2019 09:32:03";"+0:00";;"Alarm";"ALARM MISSING ST0 TIP REJECTED TRAYS   On";;0NfWy7
492071;"17/12/2019 09:32:03";"+0:00";;"Alarm";"ALARM MISSING LKD REJECTED TRAYS   On";;dv3ask
492072;"17/12/2019 09:32:03";"+0:00";;"Alarm";"PVSI NOT READY  On";;DlU5D3
492073;"17/12/2019 09:32:03";"+0:00";;"Alarm";"PVSI AND WINCC PRODUCT DIFFERENT  On";;BvC80r
492074;"17/12/2019 09:32:03";"+0:00";;"Alarm";"Alarm profibus nodo 3 (encoder)  On";;q5Swu5
492075;"17/12/2019 09:32:03";"+0:00";;"Alarm";"Alarm profibus nodo 4 (PC)  On";;2HGO/h
492076;"17/12/2019 09:32:03";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;Umt1Ja
492077;"17/12/2019 09:32:07";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;ocdBL7
492078;"17/12/2019 09:32:19";"+0:00";"System";"User administration";"User 'adamb' logged on with group 'Operator'.";;0nIwLg
492079;"17/12/2019 09:32:43";"+0:00";"adamb";"Warning";"PVSI NOT RUNNING   Off";;CbMWXl
492080;"17/12/2019 09:32:48";"+0:00";"adamb";"Warning";"ALARM OZONE SENSOR  Off";;qEn3tl
492081;"17/12/2019 09:32:48";"+0:00";"adamb";"Alarm";"COVER OPEN 1  Off";;J8ul4B
492082;"17/12/2019 09:32:48";"+0:00";"adamb";"Alarm";"COVER OPEN 2  Off";;ocWdNL
492083;"17/12/2019 09:32:48";"+0:00";"adamb";"Alarm";"COVER OPEN 3  Off";;yCF2rS
492084;"17/12/2019 09:32:48";"+0:00";"adamb";"Alarm";"COVER OPEN 5  Off";;06j/3Y
