"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"01/05/2020 12:31:16";"-1:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;OLrNmS
555003;"01/05/2020 12:31:15";"-1:00";"System";"Logs";"Exporting a log.";;3lpU4G
555004;"01/05/2020 12:31:21";"-1:00";;"Recipe";"Loading recipe number 4 ( 10mL Production ) on the interface.";;TtOlQv
555005;"01/05/2020 12:31:22";"-1:00";;"Recipe";"Data trasfered to PLC";;2lWyRP
555006;"01/05/2020 12:31:22";"-1:00";;"Warning";"ALARM OZONE SENSOR  On";;DXJIR8
555007;"01/05/2020 12:31:22";"-1:00";;"Warning";"PVSI NOT RUNNING   On";;xptxtZ
555008;"01/05/2020 12:31:22";"-1:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;Gl/JcV
555009;"01/05/2020 12:31:22";"-1:00";;"Warning";"MACHINE ONLINE  On";;doKru+
555010;"01/05/2020 12:31:22";"-1:00";;"Alarm";"EMERGENCY  On";;3ratEI
555011;"01/05/2020 12:31:22";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  On";;HspdyS
555012;"01/05/2020 12:31:22";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  On";;lE+TPw
555013;"01/05/2020 12:31:22";"-1:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On";;h4WPXh
555014;"01/05/2020 12:31:22";"-1:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;4QcX5b
555015;"01/05/2020 12:31:22";"-1:00";;"Alarm";"ALARM ROTATION MOTOR 1  On";;9uG8Am
555016;"01/05/2020 12:31:22";"-1:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;2V+TJF
555017;"01/05/2020 12:31:22";"-1:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;6Jz92X
555018;"01/05/2020 12:31:22";"-1:00";;"Alarm";"ALARM DATA VALID  On";;Q6pErs
555019;"01/05/2020 12:31:22";"-1:00";;"Alarm";"ALARM MISSING ST0 TIP REJECTED TRAYS   On";;GMThji
555020;"01/05/2020 12:31:22";"-1:00";;"Alarm";"ALARM MISSING LKD REJECTED TRAYS   On";;95RytN
555021;"01/05/2020 12:31:22";"-1:00";;"Alarm";"PVSI NOT READY  On";;mju7by
555022;"01/05/2020 12:31:22";"-1:00";;"Alarm";"PVSI AND WINCC PRODUCT DIFFERENT  On";;TWKyqf
555023;"01/05/2020 12:31:22";"-1:00";;"Alarm";"Alarm profibus nodo 3 (encoder)  On";;HsEYiW
555024;"01/05/2020 12:31:22";"-1:00";;"Alarm";"Alarm profibus nodo 4 (PC)  On";;On9GJQ
555025;"01/05/2020 12:31:22";"-1:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;ewqlpY
555026;"01/05/2020 12:31:34";"-1:00";"System";"User administration";"User 'simonm' logged on with group 'Supervisor'.";;8AM2Lp
555027;"01/05/2020 12:31:34";"-1:00";"simonm";"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;tyYa0o
555028;"01/05/2020 12:32:00";"-1:00";"simonm";"Warning";"PVSI NOT RUNNING   Off";;xp794K
555029;"01/05/2020 12:32:05";"-1:00";"simonm";"Warning";"ALARM OZONE SENSOR  Off";;e9eXBZ
555030;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  Off";;ZC7rHX
555031;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  Off";;R/vJpd
555032;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   Off";;JzOw2P
555033;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"ALARM ROTATION MOTOR 1  Off";;UlXAFb
555034;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"ALARM ROTATION MOTOR 2  Off";;bCtoZw
555035;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"ALARM DATA VALID  Off";;XqmPmB
555036;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"ALARM MISSING ST0 TIP REJECTED TRAYS   Off";;CvzPLe
555037;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"ALARM MISSING LKD REJECTED TRAYS   Off";;6Jto4R
555038;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"PVSI NOT READY  Off";;VnFcOJ
555039;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;rKtbGp
555040;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"Alarm profibus nodo 3 (encoder)  Off";;XBTkTg
555041;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"Alarm profibus nodo 4 (PC)  Off";;xMaoex
555042;"01/05/2020 12:32:05";"-1:00";"simonm";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;D8xKMN
555043;"01/05/2020 12:32:06";"-1:00";"simonm";"Alarm";"EMERGENCY  Off";;qNxNXX
555044;"01/05/2020 12:32:06";"-1:00";"simonm";"Alarm";"ALARM INFEED BELT MOTOR  Off";;PoKqPl
555045;"01/05/2020 12:32:32";"-1:00";"simonm";"Alarm";"PVSI NOT READY  On";;457EXw
555046;"01/05/2020 12:32:57";"-1:00";"simonm";"Alarm";"PVSI NOT READY  Off";;9o3X44
555047;"01/05/2020 12:33:24";"-1:00";"simonm";"Alarm";"PVSI NOT READY  On";;nwWRzo
555048;"01/05/2020 12:33:46";"-1:00";"simonm";"Alarm";"PVSI NOT READY  Off";;UQRbYk
555049;"01/05/2020 12:34:06";"-1:00";"simonm";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;zpaokz
555050;"01/05/2020 12:34:23";"-1:00";"simonm";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  Off";;RNt3qS
555051;"01/05/2020 12:35:01";"-1:00";"simonm";"Warning";"WARNING MISSING REJECTED TRAY HIGH LKD   On";;cENLUM
555052;"01/05/2020 12:35:09";"-1:00";"simonm";"Warning";"WARNING MISSING REJECTED TRAY HIGH LKD   Off";;0KYW3a
555053;"01/05/2020 12:35:22";"-1:00";"simonm";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;qcOFyp
555054;"01/05/2020 12:35:39";"-1:00";"simonm";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  Off";;wnXzm0
555055;"01/05/2020 12:35:50";"-1:00";"simonm";"Alarm";"PVSI NOT READY  On";;mj4VIf
555056;"01/05/2020 12:36:10";"-1:00";"simonm";"Alarm";"PVSI NOT READY  Off";;1IFmv0
555057;"01/05/2020 12:36:19";"-1:00";"simonm";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;UONOmr
555058;"01/05/2020 12:36:37";"-1:00";"simonm";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  Off";;ApehX1
555059;"01/05/2020 12:36:46";"-1:00";"simonm";"Warning";"WARNING REJECTED TRAY ALMOST FULL  On";;5ZVQZO
555060;"01/05/2020 12:36:53";"-1:00";"simonm";"Warning";"WARNING REJECTED TRAY ALMOST FULL  Off";;Tq02rJ
555061;"01/05/2020 12:37:07";"-1:00";"simonm";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;rmS1mF
555062;"01/05/2020 12:37:20";"-1:00";"simonm";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  Off";;i6LGnt
555063;"01/05/2020 12:37:58";"-1:00";"simonm";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;HrOTaO
