"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"13/11/2019 15:17:57";"-1:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;n5nxyA
476078;"13/11/2019 15:17:57";"-1:00";"System";"Logs";"Exporting a log.";;t/nWxY
476079;"13/11/2019 15:18:02";"-1:00";;"Recipe";"Loading recipe number 14 ( Vials 16mm 2ml ) on the interface.";;RxxZqN
476080;"13/11/2019 15:18:02";"-1:00";;"Recipe";"Data trasfered to PLC";;9VGfAK
476081;"13/11/2019 15:18:02";"-1:00";;"Warning";"PVSI NOT RUNNING   On";;JGzi23
476082;"13/11/2019 15:18:02";"-1:00";;"Warning";"WARNING INFEED BELT MINIM LOAD  On";;kbQbEj
476083;"13/11/2019 15:18:02";"-1:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;LAboHf
476084;"13/11/2019 15:18:02";"-1:00";;"Alarm";"PVSI NOT READY  On";;s1YUrV
476085;"13/11/2019 15:18:02";"-1:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;2jYIIY
476086;"13/11/2019 15:18:07";"-1:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;Zeq3yo
476087;"13/11/2019 15:18:15";"-1:00";"System";"User administration";"User 'admin' has unsuccessfully attempted to log on 1 times in succession.";;FllyKu
476088;"13/11/2019 15:18:26";"-1:00";"System";"User administration";"User 'nadir' logged on with group 'Administrator'.";;2zcqZY
476089;"13/11/2019 15:18:38";"-1:00";"nadir";"Warning";"PVSI NOT RUNNING   Off";;/Gk/Pn
476090;"13/11/2019 15:19:23";"-1:00";"nadir";"User administration";"User 'test' has been created with group 'Unauthorized' and logoff time = 5 min.";;bX2Svm
476091;"13/11/2019 15:19:31";"-1:00";"nadir";"User administration";"The group of user 'test' has been changed from 'Unauthorized' to 'Operator'.";;rLwuVR
476092;"13/11/2019 15:19:44";"-1:00";"nadir";"User administration";"The logoff time of user 'test' has been changed from 5 min. to 1 min.";;DfILFM
476093;"13/11/2019 15:19:51";"-1:00";"nadir";"User administration";"User logged off.";;K9pSwB
476094;"13/11/2019 15:19:51";"-1:00";;"Application";"Shutdown application.";;SjLJHb
0;"13/11/2019 15:19:51";"-1:00";"System";"Application";"Stopping program run of WinCC flexible RT 2008 SP3 on device SPAMI-PC.";;+W6Jof
0;"13/11/2019 15:21:00";"-1:00";"System";"Application";"Startup of  on device . Project: '. - ' Build , created with WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;La9dbw
476095;"13/11/2019 15:21:00";"-1:00";"System";"User administration";"Password list imported successfully.";;3s11TU
476096;"13/11/2019 15:21:00";"-1:00";"System";"Application";"Change to operating mode 'online'.";;7met6C
0;"13/11/2019 15:21:01";"-1:00";"System";"Logs";"Log files closed.";;hasavC
"$RT_COUNT$";24;WriK3w;;;;;JrdkAu
