"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"24/07/2017 08:29:40","-1:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,W+LSjs
322168,"24/07/2017 08:29:40","-1:00","System","Logs","Exporting a log.",,RLg+d/
322169,"24/07/2017 08:29:52","-1:00",,"Recipe","Loading recipe number 4 ( 100ml Production ) on the interface.",,yGHHMm
322170,"24/07/2017 08:29:52","-1:00",,"Recipe","Data trasfered to PLC",,4uAwbN
322171,"24/07/2017 08:29:52","-1:00",,"Alarm","ALARM INFEED BELT MOTOR  On",,d4bnim
322172,"24/07/2017 08:29:52","-1:00",,"Alarm","ALARM ROTATION MOTOR  On",,nC39vt
322173,"24/07/2017 08:29:52","-1:00",,"Alarm","ALARM ROTATION MOTOR 2  On",,9HJrIh
322174,"24/07/2017 08:29:52","-1:00",,"Alarm","ALARM ROTATION MOTOR 3  On",,U4VZS0
322175,"24/07/2017 08:29:52","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,aNDAmR
322176,"24/07/2017 08:29:52","-1:00",,"Alarm","WARNING MISSING LOGIN OPERATION  On",,gt60MV
322177,"24/07/2017 08:29:52","-1:00",,"Warning","ALARM VACUUM SENSOR  On",,x9PDiO
322178,"24/07/2017 08:29:52","-1:00",,"Warning","PVSI NOT READY  On",,nFDXBc
322179,"24/07/2017 08:29:52","-1:00",,"Warning","PVSI AND WINCC PRODUCT DIFFERENT  On",,0vtfgK
322180,"24/07/2017 08:29:52","-1:00",,"Warning","PVSI NOT RUNNING   On",,u/Jx3K
322181,"24/07/2017 08:29:52","-1:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,OJ1U69
322182,"24/07/2017 08:29:52","-1:00",,"Warning","WARNING REJECTED TRAY 2 ALMOST FULL  On",,sLBACS
322183,"24/07/2017 08:29:52","-1:00",,"Alarm","EMERGENCY  On",,upFJCQ
322184,"24/07/2017 08:29:52","-1:00",,"Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  On",,v2J8kF
322185,"24/07/2017 08:29:52","-1:00",,"Alarm","ALARM PROFIBUS NODE 4 (PC)  On",,kjfUlS
322186,"24/07/2017 08:29:52","-1:00",,"Alarm","ALARM TURRET MOTOR NOT READY  On",,xZ1wmT
322187,"24/07/2017 08:29:52","-1:00",,"Alarm","ALARM HOMING NOT DONE TURRET MOTOR  On",,2forKz
322188,"24/07/2017 08:29:57","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  Off",,hpwC1M
322189,"24/07/2017 08:39:27","-1:00","System","User administration","User 'robj' logged on with group 'Operator'.",,yfTisG
322190,"24/07/2017 08:39:37","-1:00","robj","Warning","PVSI NOT RUNNING   Off",,V3dXsC
322191,"24/07/2017 08:40:12","-1:00","robj","Alarm","WARNING MISSING LOGIN OPERATION  Off",,FT320/
322192,"24/07/2017 08:40:12","-1:00","robj","Warning","ALARM VACUUM SENSOR  Off",,dX0Wsv
322193,"24/07/2017 08:40:12","-1:00","robj","Warning","PVSI NOT READY  Off",,ocBppw
322194,"24/07/2017 08:40:12","-1:00","robj","Warning","PVSI AND WINCC PRODUCT DIFFERENT  Off",,/dt9av
322195,"24/07/2017 08:40:12","-1:00","robj","Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  Off",,yTbes9
322196,"24/07/2017 08:40:12","-1:00","robj","Alarm","ALARM PROFIBUS NODE 4 (PC)  Off",,Po6BH1
322197,"24/07/2017 08:40:12","-1:00","robj","Alarm","ALARM TURRET MOTOR NOT READY  Off",,ROqdtO
322198,"24/07/2017 08:40:12","-1:00","robj","Alarm","ALARM HOMING NOT DONE TURRET MOTOR  Off",,1ieZ11
322199,"24/07/2017 08:40:13","-1:00","robj","Alarm","EMERGENCY  Off",,9y87fX
322200,"24/07/2017 08:40:13","-1:00","robj","Alarm","ALARM INFEED BELT MOTOR  Off",,P7zdET
322201,"24/07/2017 08:40:14","-1:00","robj","Alarm","ALARM ROTATION MOTOR  Off",,quhHG6
322202,"24/07/2017 08:40:14","-1:00","robj","Alarm","ALARM ROTATION MOTOR 2  Off",,Em5y2B
322203,"24/07/2017 08:40:14","-1:00","robj","Alarm","ALARM ROTATION MOTOR 3  Off",,UHL1Y5
322204,"24/07/2017 08:40:27","-1:00","robj","Alarm","""OPERATION DENIED , START PRODUCTION REQUIRED.""  On",,W30gvZ
322205,"24/07/2017 08:40:31","-1:00","robj","Alarm","""OPERATION DENIED , START PRODUCTION REQUIRED.""  Off",,GUleA/
322206,"24/07/2017 08:41:08","-1:00","robj","Alarm","""OPERATION DENIED , START PRODUCTION REQUIRED.""  On",,4j4z3d
322207,"24/07/2017 08:41:21","-1:00","robj","Alarm","""OPERATION DENIED , START PRODUCTION REQUIRED.""  Off",,jLsB4f
322208,"24/07/2017 08:41:54","-1:00","robj","Alarm","ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On",,3X2ANR
322209,"24/07/2017 08:42:01","-1:00","robj","Alarm","ALARM INFEED BELT MOTOR  On",,Js3Gkf
322210,"24/07/2017 08:42:01","-1:00","robj","Alarm","EMERGENCY  On",,jr2i/b
322211,"24/07/2017 08:42:01","-1:00","robj","Alarm","COVER OPEN 3  On",,tdoKlG
