"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"12/02/2019 10:52:34","+0:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,4Eq4xP
357947,"12/02/2019 10:52:34","+0:00","System","Logs","Exporting a log.",,1BSr8K
357948,"12/02/2019 10:52:53","+0:00",,"Recipe","Loading recipe number 3 ( 50ml Production ) on the interface.",,u3t6Rl
357949,"12/02/2019 10:52:53","+0:00",,"Recipe","Data trasfered to PLC",,XEpr6V
357950,"12/02/2019 10:52:53","+0:00",,"Alarm","ALARM INFEED BELT MOTOR  On",,Zc8ESz
357951,"12/02/2019 10:52:53","+0:00",,"Alarm","ALARM ROTATION MOTOR  On",,K3653+
357952,"12/02/2019 10:52:53","+0:00",,"Alarm","ALARM ROTATION MOTOR 2  On",,eUt+qb
357953,"12/02/2019 10:52:53","+0:00",,"Alarm","ALARM ROTATION MOTOR 3  On",,dlUGtZ
357954,"12/02/2019 10:52:53","+0:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,QnArK+
357955,"12/02/2019 10:52:53","+0:00",,"Alarm","WARNING MISSING LOGIN OPERATION  On",,eRoZk0
357956,"12/02/2019 10:52:53","+0:00",,"Warning","ALARM VACUUM SENSOR  On",,VohUC+
357957,"12/02/2019 10:52:53","+0:00",,"Warning","PVSI NOT READY  On",,dXUmCJ
357958,"12/02/2019 10:52:53","+0:00",,"Warning","PVSI AND WINCC PRODUCT DIFFERENT  On",,ecpiwt
357959,"12/02/2019 10:52:53","+0:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,LcsAKf
357960,"12/02/2019 10:52:53","+0:00",,"Warning","WARNING REJECTED TRAY 2 ALMOST FULL  On",,Fyb8pm
357961,"12/02/2019 10:52:53","+0:00",,"Alarm","EMERGENCY  On",,Mlimb6
357962,"12/02/2019 10:52:53","+0:00",,"Alarm","COVER OPEN 3  On",,ozzX3u
357963,"12/02/2019 10:52:53","+0:00",,"Alarm","COVER OPEN 4  On",,2ZT47n
357964,"12/02/2019 10:52:53","+0:00",,"Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  On",,ONgHLM
357965,"12/02/2019 10:52:53","+0:00",,"Alarm","ALARM PROFIBUS NODE 4 (PC)  On",,GlHOLW
