"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"06/01/2020 08:02:48";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;J1GOaR
346379;"06/01/2020 08:02:48";"+0:00";"System";"Logs";"Exporting a log.";;cWg/Tq
346380;"06/01/2020 08:02:56";"+0:00";;"Recipe";"Loading recipe number 4 ( 100ml Production ) on the interface.";;Bg8fLF
346381;"06/01/2020 08:02:56";"+0:00";;"Recipe";"Data trasfered to PLC";;EvP9Se
346382;"06/01/2020 08:02:56";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;jQjc3d
346383;"06/01/2020 08:02:56";"+0:00";;"Warning";"PVSI NOT READY  On";;4gye49
346384;"06/01/2020 08:02:56";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;eGWbT0
346385;"06/01/2020 08:02:56";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;WQrZhv
346386;"06/01/2020 08:02:56";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;rCdUn+
346387;"06/01/2020 08:02:56";"+0:00";;"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;DvLGw7
346388;"06/01/2020 08:02:56";"+0:00";;"Alarm";"EMERGENCY  On";;6Yme+6
346389;"06/01/2020 08:02:56";"+0:00";;"Alarm";"COVER OPEN 1  On";;KSh5LL
346390;"06/01/2020 08:02:56";"+0:00";;"Alarm";"COVER OPEN 2  On";;22+UkW
346391;"06/01/2020 08:02:56";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;WTdFzH
346392;"06/01/2020 08:02:56";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;N+fWF0
346393;"06/01/2020 08:02:56";"+0:00";;"Alarm";"ALARM TURRET MOTOR NOT READY  On";;1/YTef
346394;"06/01/2020 08:02:56";"+0:00";;"Alarm";"ALARM HOMING NOT DONE TURRET MOTOR  On";;L4pdX3
346395;"06/01/2020 08:02:56";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;QcMKJy
346396;"06/01/2020 08:02:56";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;8u5oxr
346397;"06/01/2020 08:02:56";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;XXWzUB
346398;"06/01/2020 08:02:56";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;GxQhIz
346399;"06/01/2020 08:02:56";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;eq9cKS
346400;"06/01/2020 08:02:56";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;8Pwora
346401;"06/01/2020 08:03:01";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;rdR/8H
346402;"06/01/2020 08:03:11";"+0:00";"System";"User administration";"User 'robknapps' logged on with group 'Administrator'.";;ns02GW
346403;"06/01/2020 08:03:37";"+0:00";"robknapps";"Warning";"PVSI NOT RUNNING   Off";;Z9i13i
346404;"06/01/2020 08:04:52";"+0:00";"robknapps";"Warning";"KNAPP READY TO START  On";;RPM9Ig
