"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"29/04/2019 10:22:57","-1:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,yxoH+a
377680,"29/04/2019 10:22:57","-1:00","System","Logs","Exporting a log.",,5l3iHL
377681,"29/04/2019 10:23:14","-1:00",,"Recipe","Loading recipe number 1 ( 10ml Production ) on the interface.",,fsmw0/
377682,"29/04/2019 10:23:14","-1:00",,"Recipe","Data trasfered to PLC",,ZipVjN
377683,"29/04/2019 10:23:14","-1:00",,"Warning","ALARM VACUUM SENSOR  On",,lIgqMd
377684,"29/04/2019 10:23:14","-1:00",,"Warning","PVSI NOT READY  On",,VtIwNF
377685,"29/04/2019 10:23:14","-1:00",,"Warning","PVSI AND WINCC PRODUCT DIFFERENT  On",,ZAT7Yd
377686,"29/04/2019 10:23:14","-1:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,7vvmLP
377687,"29/04/2019 10:23:14","-1:00",,"Alarm","EMERGENCY  On",,APHAVR
377688,"29/04/2019 10:23:14","-1:00",,"Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  On",,frZHKP
377689,"29/04/2019 10:23:14","-1:00",,"Alarm","ALARM PROFIBUS NODE 4 (PC)  On",,vrHLZH
377690,"29/04/2019 10:23:14","-1:00",,"Alarm","ALARM TURRET MOTOR NOT READY  On",,NDvTX6
377691,"29/04/2019 10:23:14","-1:00",,"Alarm","ALARM HOMING NOT DONE TURRET MOTOR  On",,EJERi/
377692,"29/04/2019 10:23:14","-1:00",,"Alarm","ALARM INFEED BELT MOTOR  On",,rk59yc
377693,"29/04/2019 10:23:14","-1:00",,"Alarm","ALARM ROTATION MOTOR  On",,hRYwoo
377694,"29/04/2019 10:23:14","-1:00",,"Alarm","ALARM ROTATION MOTOR 2  On",,OeUDxD
377695,"29/04/2019 10:23:14","-1:00",,"Alarm","ALARM ROTATION MOTOR 3  On",,H8kRq6
377696,"29/04/2019 10:23:14","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,IuMPta
377697,"29/04/2019 10:23:14","-1:00",,"Alarm","WARNING MISSING LOGIN OPERATION  On",,hsAyT2
377698,"29/04/2019 10:23:18","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  Off",,jSIP8T
377699,"29/04/2019 10:23:51","-1:00","System","User administration","User 'simonb' logged on with group 'Administrator'.",,scc7ek
377700,"29/04/2019 10:24:10","-1:00","simonb","Warning","WARNING UPS  On",,7OxnyA
377701,"29/04/2019 10:24:16","-1:00","simonb","Warning","WARNING ACCEPTED TRAY ALMOST FULL  On",,bsPIy7
377702,"29/04/2019 10:24:16","-1:00","simonb","Warning","WARNING REJECTED TRAY 1 ALMOST FULL  On",,PW0xBN
377703,"29/04/2019 10:24:16","-1:00","simonb","Warning","WARNING REJECTED TRAY 2 ALMOST FULL  On",,HbVFEi
377704,"29/04/2019 10:24:22","-1:00","simonb","User administration","User logged off.",,p8smzH
377705,"29/04/2019 10:24:22","-1:00",,"Application","Shutdown application.",,celzPS
0,"29/04/2019 10:24:22","-1:00","System","Application","Stopping program run of WinCC flexible RT 2008 SP3 on device tp.",,Vp9/GL
0,"29/04/2019 10:29:12","-1:00","System","Application","Startup of  on device . Project: '. - ' Build , created with WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,WYDnqo
377706,"29/04/2019 10:29:12","-1:00","System","Application","Change to operating mode 'online'.",,myS+r+
377707,"29/04/2019 10:29:12","-1:00","System","User administration","Password list imported successfully.",,zt3l6a
0,"29/04/2019 10:29:14","-1:00","System","Logs","Log files closed.",,oBmFNB
"$RT_COUNT$",33,kk14ge,,,,,AizXoV
