"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"04/01/2019 08:11:07","+0:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,Xnc0Bf
347723,"04/01/2019 08:11:07","+0:00","System","Logs","Exporting a log.",,Ao/YGR
347724,"04/01/2019 08:11:23","+0:00",,"Recipe","Loading recipe number 3 ( 50ml Production ) on the interface.",,fXnCWY
347725,"04/01/2019 08:11:24","+0:00",,"Recipe","Data trasfered to PLC",,E0VXQL
347726,"04/01/2019 08:11:24","+0:00",,"Alarm","ALARM INFEED BELT MOTOR  On",,Ulslh1
347727,"04/01/2019 08:11:24","+0:00",,"Alarm","ALARM ROTATION MOTOR  On",,3JHrM6
347728,"04/01/2019 08:11:24","+0:00",,"Alarm","ALARM ROTATION MOTOR 2  On",,yzjuW5
347729,"04/01/2019 08:11:24","+0:00",,"Alarm","ALARM ROTATION MOTOR 3  On",,mjE2BU
347730,"04/01/2019 08:11:24","+0:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,DZzjcE
347731,"04/01/2019 08:11:24","+0:00",,"Alarm","WARNING MISSING LOGIN OPERATION  On",,ajlH8E
347732,"04/01/2019 08:11:24","+0:00",,"Warning","ALARM VACUUM SENSOR  On",,qWOTG7
347733,"04/01/2019 08:11:24","+0:00",,"Warning","PVSI NOT READY  On",,40Hel3
347734,"04/01/2019 08:11:24","+0:00",,"Warning","PVSI AND WINCC PRODUCT DIFFERENT  On",,WLJkZ4
347735,"04/01/2019 08:11:24","+0:00",,"Warning","PVSI NOT RUNNING   On",,3VFcH5
347736,"04/01/2019 08:11:24","+0:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,rVyaQ9
347737,"04/01/2019 08:11:24","+0:00",,"Warning","KNAPP ABORTED  On",,hOA0bF
347738,"04/01/2019 08:11:24","+0:00",,"Alarm","EMERGENCY  On",,T3cdua
347739,"04/01/2019 08:11:24","+0:00",,"Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  On",,l7PJ1r
347740,"04/01/2019 08:11:24","+0:00",,"Alarm","ALARM PROFIBUS NODE 4 (PC)  On",,iKtLjf
347741,"04/01/2019 08:11:24","+0:00",,"Alarm","ALARM TURRET MOTOR NOT READY  On",,aogGXz
347742,"04/01/2019 08:11:24","+0:00",,"Alarm","ALARM HOMING NOT DONE TURRET MOTOR  On",,tG5QBp
347743,"04/01/2019 08:11:24","+0:00",,"Warning","PVSI NOT RUNNING   Off",,1gvbgE
347744,"04/01/2019 08:11:26","+0:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  Off",,vMFo/V
347745,"04/01/2019 08:12:55","+0:00","System","User administration","User 'darylw' logged on with group 'Operator'.",,asfju3
347746,"04/01/2019 08:13:00","+0:00","darylw","Alarm","WARNING MISSING LOGIN OPERATION  Off",,FXgqUt
347747,"04/01/2019 08:13:00","+0:00","darylw","Warning","ALARM VACUUM SENSOR  Off",,w0n019
347748,"04/01/2019 08:13:00","+0:00","darylw","Warning","PVSI NOT READY  Off",,p2KFOL
347749,"04/01/2019 08:13:00","+0:00","darylw","Warning","PVSI AND WINCC PRODUCT DIFFERENT  Off",,FB2VwC
347750,"04/01/2019 08:13:00","+0:00","darylw","Warning","KNAPP ABORTED  Off",,IfrLjb
347751,"04/01/2019 08:13:00","+0:00","darylw","Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  Off",,jaGU+x
347752,"04/01/2019 08:13:00","+0:00","darylw","Alarm","ALARM PROFIBUS NODE 4 (PC)  Off",,4Fsfsm
347753,"04/01/2019 08:13:00","+0:00","darylw","Alarm","ALARM TURRET MOTOR NOT READY  Off",,rWdZLz
347754,"04/01/2019 08:13:00","+0:00","darylw","Alarm","ALARM HOMING NOT DONE TURRET MOTOR  Off",,GFYDyc
347755,"04/01/2019 08:13:00","+0:00","darylw","Alarm","EMERGENCY  Off",,pGJVWz
347756,"04/01/2019 08:13:00","+0:00","darylw","Alarm","ALARM INFEED BELT MOTOR  Off",,o+ARnF
347757,"04/01/2019 08:13:01","+0:00","darylw","Alarm","ALARM ROTATION MOTOR  Off",,CnuKXk
347758,"04/01/2019 08:13:01","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 2  Off",,ZRdeXB
347759,"04/01/2019 08:13:01","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 3  Off",,RaUNyD
347760,"04/01/2019 08:13:02","+0:00","darylw","Alarm: 276","Acknowledgment of 276 alarm from PLC MCA200+LKD; the cited messages is part of alarm group 1.",,lsywq4
347761,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","ALARM INFEED BELT MOTOR  Acknowledgment",,/HtdM+
347762,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","ALARM ROTATION MOTOR  Acknowledgment",,kVvIDM
347763,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","ALARM ROTATION MOTOR 2  Acknowledgment",,xsQgNs
347764,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","ALARM ROTATION MOTOR 3  Acknowledgment",,MRYWpi
347765,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","ALARM MISSING COMUNICATION WITH INTERFACE  Acknowledgment",,QmSHAo
347766,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","WARNING MISSING LOGIN OPERATION  Acknowledgment",,orzz0E
347767,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","EMERGENCY  Acknowledgment",,shDk/q
347768,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","ALARM PROFIBUS NODE 3 (ENCODER)  Acknowledgment",,mafeDl
347769,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","ALARM PROFIBUS NODE 4 (PC)  Acknowledgment",,RbsrmP
347770,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","ALARM TURRET MOTOR NOT READY  Acknowledgment",,ILHYmV
347771,"04/01/2019 08:13:02","+0:00","darylw","Alarm:","ALARM HOMING NOT DONE TURRET MOTOR  Acknowledgment",,yKgVML
347772,"04/01/2019 08:13:23","+0:00","darylw","Alarm","ALARM INFEED BELT MOTOR  On",,E1zY6v
347773,"04/01/2019 08:13:23","+0:00","darylw","Alarm","EMERGENCY  On",,yAzadf
347774,"04/01/2019 08:13:23","+0:00","darylw","Alarm","COVER OPEN 4  On",,bPVl4m
347775,"04/01/2019 08:13:23","+0:00","darylw","Alarm","ALARM ROTATION MOTOR  On",,cn2nQq
347776,"04/01/2019 08:13:23","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 2  On",,QAcTZ4
347777,"04/01/2019 08:13:23","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 3  On",,XTNE3p
347778,"04/01/2019 08:14:08","+0:00","darylw","Alarm","COVER OPEN 4  Off",,stKItn
347779,"04/01/2019 08:14:08","+0:00","darylw","Alarm","EMERGENCY  Off",,pOYQLD
347780,"04/01/2019 08:14:08","+0:00","darylw","Alarm","ALARM INFEED BELT MOTOR  Off",,ZatSnv
347781,"04/01/2019 08:14:09","+0:00","darylw","Alarm","ALARM ROTATION MOTOR  Off",,YFteAw
347782,"04/01/2019 08:14:09","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 2  Off",,1kJa71
347783,"04/01/2019 08:14:09","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 3  Off",,Kv99yn
347784,"04/01/2019 08:15:17","+0:00","darylw","Alarm","ALARM INFEED BELT MOTOR  On",,6BJJgs
347785,"04/01/2019 08:15:17","+0:00","darylw","Alarm","EMERGENCY  On",,CtDwV1
347786,"04/01/2019 08:15:17","+0:00","darylw","Alarm","COVER OPEN 3  On",,imALGz
347787,"04/01/2019 08:15:17","+0:00","darylw","Alarm","ALARM ROTATION MOTOR  On",,bwfp9h
347788,"04/01/2019 08:15:17","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 2  On",,iswOZX
347789,"04/01/2019 08:15:17","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 3  On",,ggtdoi
347790,"04/01/2019 08:17:03","+0:00","darylw","Alarm","COVER OPEN 3  Off",,/hDWal
347791,"04/01/2019 08:17:03","+0:00","darylw","Alarm","EMERGENCY  Off",,lmCO1h
347792,"04/01/2019 08:17:03","+0:00","darylw","Alarm","ALARM INFEED BELT MOTOR  Off",,OYBxwB
347793,"04/01/2019 08:17:15","+0:00","darylw","Alarm","ALARM ROTATION MOTOR  Off",,yfgy1A
347794,"04/01/2019 08:17:15","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 2  Off",,tJRQzF
347795,"04/01/2019 08:17:15","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 3  Off",,T3LYVX
347796,"04/01/2019 08:22:35","+0:00","darylw","Alarm","ALARM INFEED BELT MOTOR  On",,edRbLj
347797,"04/01/2019 08:22:35","+0:00","darylw","Alarm","EMERGENCY  On",,0MwPBP
347798,"04/01/2019 08:22:35","+0:00","darylw","Alarm","COVER OPEN 4  On",,MZRvDW
347799,"04/01/2019 08:22:36","+0:00","darylw","Alarm","ALARM ROTATION MOTOR  On",,4tHJml
347800,"04/01/2019 08:22:36","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 2  On",,Ix9w4s
347801,"04/01/2019 08:22:36","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 3  On",,YAcrIs
347802,"04/01/2019 08:46:33","+0:00","darylw","Alarm","COVER OPEN 4  Off",,9rKXdk
347803,"04/01/2019 08:46:33","+0:00","darylw","Alarm","EMERGENCY  Off",,keWYMW
347804,"04/01/2019 08:46:33","+0:00","darylw","Alarm","ALARM INFEED BELT MOTOR  Off",,TvrHsy
347805,"04/01/2019 08:46:34","+0:00","darylw","Alarm","ALARM ROTATION MOTOR  Off",,Fxta5P
347806,"04/01/2019 08:46:34","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 2  Off",,rTPhi3
347807,"04/01/2019 08:46:34","+0:00","darylw","Alarm","ALARM ROTATION MOTOR 3  Off",,It0oHP
