"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"17/08/2017 08:34:23","-1:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,E5aHG1
328835,"17/08/2017 08:34:23","-1:00","System","Logs","Exporting a log.",,frDhXH
328836,"17/08/2017 08:34:36","-1:00",,"Recipe","Loading recipe number 3 ( 50ml Production ) on the interface.",,QVQw9h
328837,"17/08/2017 08:34:36","-1:00",,"Recipe","Data trasfered to PLC",,NsO+/y
328838,"17/08/2017 08:34:36","-1:00",,"Alarm","ALARM INFEED BELT MOTOR  On",,pOoW87
328839,"17/08/2017 08:34:36","-1:00",,"Alarm","ALARM ROTATION MOTOR  On",,m8jiLI
328840,"17/08/2017 08:34:36","-1:00",,"Alarm","ALARM ROTATION MOTOR 2  On",,FMR+IM
328841,"17/08/2017 08:34:36","-1:00",,"Alarm","ALARM ROTATION MOTOR 3  On",,FPnkWQ
328842,"17/08/2017 08:34:36","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,3htWoh
328843,"17/08/2017 08:34:36","-1:00",,"Alarm","WARNING MISSING LOGIN OPERATION  On",,rxTy5y
328844,"17/08/2017 08:34:36","-1:00",,"Warning","ALARM VACUUM SENSOR  On",,7AO/j4
328845,"17/08/2017 08:34:36","-1:00",,"Warning","PVSI NOT READY  On",,CsZ7Tn
328846,"17/08/2017 08:34:36","-1:00",,"Warning","PVSI AND WINCC PRODUCT DIFFERENT  On",,w81hux
328847,"17/08/2017 08:34:36","-1:00",,"Warning","PVSI NOT RUNNING   On",,dDgqUz
328848,"17/08/2017 08:34:36","-1:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,VAmTNx
328849,"17/08/2017 08:34:36","-1:00",,"Alarm","EMERGENCY  On",,VoNXQs
