"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"19/11/2019 08:00:13";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;BopZv6
332970;"19/11/2019 08:00:13";"+0:00";"System";"Logs";"Exporting a log.";;Nk//fE
332971;"19/11/2019 08:00:20";"+0:00";;"Recipe";"Loading recipe number 3 ( 50ml Production ) on the interface.";;GS10RY
332972;"19/11/2019 08:00:21";"+0:00";;"Recipe";"Data trasfered to PLC";;RAqLNv
332973;"19/11/2019 08:00:21";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;1Cnj+x
332974;"19/11/2019 08:00:21";"+0:00";;"Warning";"PVSI NOT READY  On";;JMSd9b
332975;"19/11/2019 08:00:21";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;IK1d62
332976;"19/11/2019 08:00:21";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;2oF+Ed
332977;"19/11/2019 08:00:21";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;nJmvKC
332978;"19/11/2019 08:00:21";"+0:00";;"Alarm";"EMERGENCY  On";;nCuBv9
332979;"19/11/2019 08:00:21";"+0:00";;"Alarm";"COVER OPEN 3  On";;EEyXay
332980;"19/11/2019 08:00:21";"+0:00";;"Alarm";"COVER OPEN 4  On";;uFzWGC
332981;"19/11/2019 08:00:21";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;ReTXHh
332982;"19/11/2019 08:00:21";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;Rm9yme
332983;"19/11/2019 08:00:21";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;Jfz36v
332984;"19/11/2019 08:00:21";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;h3NJsq
332985;"19/11/2019 08:00:21";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;HhtSqT
332986;"19/11/2019 08:00:21";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;y7S6Tj
332987;"19/11/2019 08:00:21";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;ixRs6d
332988;"19/11/2019 08:00:21";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;76VhJB
332989;"19/11/2019 08:00:33";"+0:00";"System";"User administration";"User 'kevc' logged on with group 'Operator'.";;YsIpjV
332990;"19/11/2019 08:00:33";"+0:00";"kevc";"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;sJwOhO
332991;"19/11/2019 08:00:51";"+0:00";"kevc";"Warning";"PVSI NOT RUNNING   Off";;zBH6vZ
332992;"19/11/2019 08:03:17";"+0:00";"kevc";"Warning";"ALARM VACUUM SENSOR  Off";;LF1rWb
332993;"19/11/2019 08:03:17";"+0:00";"kevc";"Warning";"PVSI NOT READY  Off";;EWGP9w
332994;"19/11/2019 08:03:17";"+0:00";"kevc";"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;PNt+k1
332995;"19/11/2019 08:03:17";"+0:00";"kevc";"Alarm";"COVER OPEN 3  Off";;1ESyyy
332996;"19/11/2019 08:03:17";"+0:00";"kevc";"Alarm";"COVER OPEN 4  Off";;INNnLN
332997;"19/11/2019 08:03:17";"+0:00";"kevc";"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;YByaRe
332998;"19/11/2019 08:03:17";"+0:00";"kevc";"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;3PbuCT
332999;"19/11/2019 08:03:17";"+0:00";"kevc";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;AeTGSq
333000;"19/11/2019 08:03:17";"+0:00";"kevc";"Alarm";"EMERGENCY  Off";;TiF0xA
333001;"19/11/2019 08:03:17";"+0:00";"kevc";"Alarm";"ALARM INFEED BELT MOTOR  Off";;lg26k/
333002;"19/11/2019 08:03:18";"+0:00";"kevc";"Alarm";"ALARM ROTATION MOTOR  Off";;bzZyIi
333003;"19/11/2019 08:03:18";"+0:00";"kevc";"Alarm";"ALARM ROTATION MOTOR 2  Off";;G1QFy4
333004;"19/11/2019 08:03:18";"+0:00";"kevc";"Alarm";"ALARM ROTATION MOTOR 3  Off";;VgUD1c
333005;"19/11/2019 08:05:24";"+0:00";"kevc";"Alarm";"EMERGENCY  On";;6vTwPt
333006;"19/11/2019 08:05:24";"+0:00";"kevc";"Alarm";"COVER OPEN 3  On";;Fak7VV
333007;"19/11/2019 08:05:24";"+0:00";"kevc";"Alarm";"ALARM INFEED BELT MOTOR  On";;AmGdY2
333008;"19/11/2019 08:05:24";"+0:00";"kevc";"Alarm";"ALARM ROTATION MOTOR  On";;Fmjxy2
333009;"19/11/2019 08:05:24";"+0:00";"kevc";"Alarm";"ALARM ROTATION MOTOR 2  On";;rAeF6X
333010;"19/11/2019 08:05:24";"+0:00";"kevc";"Alarm";"ALARM ROTATION MOTOR 3  On";;lRWN/+
333011;"19/11/2019 08:05:25";"+0:00";"kevc";"Alarm";"COVER OPEN 4  On";;9tKpLu
333012;"19/11/2019 08:08:46";"+0:00";"kevc";"Alarm";"COVER OPEN 3  Off";;zRicOQ
333013;"19/11/2019 08:08:46";"+0:00";"kevc";"Alarm";"COVER OPEN 4  Off";;iLtRwd
333014;"19/11/2019 08:08:46";"+0:00";"kevc";"Alarm";"EMERGENCY  Off";;kjYJtE
