"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"18/03/2019 09:33:08","+0:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,v+z1Tt
369290,"18/03/2019 09:33:08","+0:00","System","Logs","Exporting a log.",,NIw05e
369291,"18/03/2019 09:33:24","+0:00",,"Recipe","Loading recipe number 3 ( 50ml Production ) on the interface.",,L2yIII
369292,"18/03/2019 09:33:24","+0:00",,"Recipe","Data trasfered to PLC",,lo35tf
369293,"18/03/2019 09:33:24","+0:00",,"Alarm","ALARM INFEED BELT MOTOR  On",,amO0qB
369294,"18/03/2019 09:33:24","+0:00",,"Alarm","ALARM ROTATION MOTOR  On",,atqjg0
369295,"18/03/2019 09:33:24","+0:00",,"Alarm","ALARM ROTATION MOTOR 2  On",,w1TLm5
369296,"18/03/2019 09:33:24","+0:00",,"Alarm","ALARM ROTATION MOTOR 3  On",,E490R+
369297,"18/03/2019 09:33:24","+0:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,pKvUNo
369298,"18/03/2019 09:33:24","+0:00",,"Alarm","WARNING MISSING LOGIN OPERATION  On",,UZlYDN
369299,"18/03/2019 09:33:24","+0:00",,"Warning","ALARM VACUUM SENSOR  On",,rdwhjo
369300,"18/03/2019 09:33:24","+0:00",,"Warning","PVSI NOT READY  On",,tT8GVQ
369301,"18/03/2019 09:33:24","+0:00",,"Warning","PVSI AND WINCC PRODUCT DIFFERENT  On",,5avenc
369302,"18/03/2019 09:33:24","+0:00",,"Warning","PVSI NOT RUNNING   On",,cLgY8T
369303,"18/03/2019 09:33:24","+0:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,Ph96az
369304,"18/03/2019 09:33:24","+0:00",,"Alarm","EMERGENCY  On",,Evo43P
369305,"18/03/2019 09:33:24","+0:00",,"Alarm","COVER OPEN 3  On",,X0Apjj
369306,"18/03/2019 09:33:24","+0:00",,"Alarm","COVER OPEN 4  On",,EVL5Fe
369307,"18/03/2019 09:33:24","+0:00",,"Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  On",,lxuaaL
369308,"18/03/2019 09:33:24","+0:00",,"Alarm","ALARM PROFIBUS NODE 4 (PC)  On",,eEwo8N
369309,"18/03/2019 09:33:25","+0:00",,"Warning","PVSI NOT RUNNING   Off",,N9wjgf
369310,"18/03/2019 09:33:29","+0:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  Off",,u21nrV
369311,"18/03/2019 09:38:54","+0:00","System","User administration","User 'yvie' logged on with group 'Operator'.",,TCVXGv
369312,"18/03/2019 09:42:15","+0:00","yvie","Alarm","WARNING MISSING LOGIN OPERATION  Off",,Ofhhtg
369313,"18/03/2019 09:42:15","+0:00","yvie","Warning","ALARM VACUUM SENSOR  Off",,aQgSol
369314,"18/03/2019 09:42:15","+0:00","yvie","Warning","PVSI NOT READY  Off",,/8Swq9
369315,"18/03/2019 09:42:15","+0:00","yvie","Warning","PVSI AND WINCC PRODUCT DIFFERENT  Off",,D9o9sq
369316,"18/03/2019 09:42:15","+0:00","yvie","Alarm","COVER OPEN 3  Off",,k2K+2F
369317,"18/03/2019 09:42:15","+0:00","yvie","Alarm","COVER OPEN 4  Off",,cFUrj0
369318,"18/03/2019 09:42:15","+0:00","yvie","Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  Off",,W/2q4f
369319,"18/03/2019 09:42:15","+0:00","yvie","Alarm","ALARM PROFIBUS NODE 4 (PC)  Off",,/MW1Hu
369320,"18/03/2019 09:42:15","+0:00","yvie","Alarm","ALARM INFEED BELT MOTOR  Off",,rIyEB9
369321,"18/03/2019 09:42:15","+0:00","yvie","Alarm","EMERGENCY  Off",,zKBalc
369322,"18/03/2019 09:42:16","+0:00","yvie","Alarm","ALARM ROTATION MOTOR  Off",,nW/i/M
369323,"18/03/2019 09:42:16","+0:00","yvie","Alarm","ALARM ROTATION MOTOR 2  Off",,YBsQGg
369324,"18/03/2019 09:42:16","+0:00","yvie","Alarm","ALARM ROTATION MOTOR 3  Off",,X2AFhH
