"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"20/03/2020 08:37:20";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;JsKcPc
377234;"20/03/2020 08:37:20";"+0:00";"System";"Logs";"Exporting a log.";;WO2qam
377235;"20/03/2020 08:37:28";"+0:00";;"Recipe";"Loading recipe number 3 ( 50ml Production ) on the interface.";;6/x/vg
377236;"20/03/2020 08:37:29";"+0:00";;"Recipe";"Data trasfered to PLC";;1Sgz/F
377237;"20/03/2020 08:37:29";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;DyaPpE
377238;"20/03/2020 08:37:29";"+0:00";;"Warning";"PVSI NOT READY  On";;JUB9BA
377239;"20/03/2020 08:37:29";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;PeCvjd
377240;"20/03/2020 08:37:29";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;CuIYvT
377241;"20/03/2020 08:37:29";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;0OWOWB
377242;"20/03/2020 08:37:29";"+0:00";;"Warning";"MACHINE ONLINE  On";;azilLT
377243;"20/03/2020 08:37:29";"+0:00";;"Warning";"WARNING REJECTED TRAY 2 ALMOST FULL  On";;bISRFu
377244;"20/03/2020 08:37:29";"+0:00";;"Alarm";"EMERGENCY  On";;yg+Z+U
377245;"20/03/2020 08:37:29";"+0:00";;"Alarm";"COVER OPEN 3  On";;1xGWkf
377246;"20/03/2020 08:37:29";"+0:00";;"Alarm";"COVER OPEN 4  On";;gioIan
377247;"20/03/2020 08:37:29";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;1nz+/K
377248;"20/03/2020 08:37:29";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;DJSDb1
377249;"20/03/2020 08:37:29";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;GpxYPc
377250;"20/03/2020 08:37:29";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;0G11Rs
377251;"20/03/2020 08:37:29";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;zIiYZU
377252;"20/03/2020 08:37:29";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;s1cpA/
377253;"20/03/2020 08:37:29";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;AwyVB+
377254;"20/03/2020 08:37:29";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;x2RRVW
377255;"20/03/2020 08:37:33";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;Xbd+nZ
377256;"20/03/2020 08:37:42";"+0:00";;"Alarm";"COVER OPEN 1  On";;89leAa
377257;"20/03/2020 08:48:36";"+0:00";"System";"User administration";"User 'robj' logged on with group 'Operator'.";;JklKAB
377258;"20/03/2020 08:48:49";"+0:00";"robj";"Warning";"PVSI NOT RUNNING   Off";;U9o8Rr
377259;"20/03/2020 08:50:06";"+0:00";"robj";"Warning";"ALARM VACUUM SENSOR  Off";;+/OZIv
377260;"20/03/2020 08:50:06";"+0:00";"robj";"Warning";"PVSI NOT READY  Off";;65c80D
377261;"20/03/2020 08:50:06";"+0:00";"robj";"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;Vqmwm2
377262;"20/03/2020 08:50:06";"+0:00";"robj";"Alarm";"COVER OPEN 1  Off";;EvwBl7
377263;"20/03/2020 08:50:06";"+0:00";"robj";"Alarm";"COVER OPEN 3  Off";;MmKqNb
377264;"20/03/2020 08:50:06";"+0:00";"robj";"Alarm";"COVER OPEN 4  Off";;1zN2K4
377265;"20/03/2020 08:50:06";"+0:00";"robj";"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;kHvp3x
377266;"20/03/2020 08:50:06";"+0:00";"robj";"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;xrX/86
377267;"20/03/2020 08:50:06";"+0:00";"robj";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;ZjhiH8
377268;"20/03/2020 08:50:06";"+0:00";"robj";"Alarm";"EMERGENCY  Off";;8VrXdp
377269;"20/03/2020 08:50:06";"+0:00";"robj";"Alarm";"ALARM INFEED BELT MOTOR  Off";;BAMxbR
377270;"20/03/2020 08:50:07";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 2  Off";;NWyHZf
377271;"20/03/2020 08:50:07";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 3  Off";;ZVXUXO
377272;"20/03/2020 08:50:07";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR  Off";;dRvY8W
377273;"20/03/2020 08:51:26";"+0:00";"robj";"Alarm";"EMERGENCY  On";;iGjiJx
377274;"20/03/2020 08:51:26";"+0:00";"robj";"Alarm";"COVER OPEN 4  On";;wU6uUt
377275;"20/03/2020 08:51:26";"+0:00";"robj";"Alarm";"ALARM INFEED BELT MOTOR  On";;RpJhCV
377276;"20/03/2020 08:51:27";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR  On";;ul0A/y
377277;"20/03/2020 08:51:27";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 2  On";;YkP5zE
377278;"20/03/2020 08:51:27";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 3  On";;ED0ZwI
377279;"20/03/2020 08:51:28";"+0:00";"robj";"Alarm";"COVER OPEN 3  On";;AS/0fY
377280;"20/03/2020 08:51:48";"+0:00";"robj";"Alarm";"COVER OPEN 3  Off";;nmZJvg
377281;"20/03/2020 08:51:48";"+0:00";"robj";"Alarm";"COVER OPEN 4  Off";;ccwtHP
377282;"20/03/2020 08:51:48";"+0:00";"robj";"Alarm";"EMERGENCY  Off";;ZrwM9d
377283;"20/03/2020 08:51:48";"+0:00";"robj";"Alarm";"ALARM INFEED BELT MOTOR  Off";;PvBHCs
377284;"20/03/2020 08:51:49";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR  Off";;/L65+R
377285;"20/03/2020 08:51:49";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 2  Off";;5PGFMX
377286;"20/03/2020 08:51:49";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 3  Off";;VlQ6o+
377287;"20/03/2020 08:53:35";"+0:00";"robj";"Alarm";"COVER OPEN 3  On";;sFvQeC
377288;"20/03/2020 08:53:35";"+0:00";"robj";"Alarm";"EMERGENCY  On";;+ZNeYU
377289;"20/03/2020 08:53:35";"+0:00";"robj";"Alarm";"ALARM INFEED BELT MOTOR  On";;MP7DS/
377290;"20/03/2020 08:53:36";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR  On";;TsaIhL
377291;"20/03/2020 08:53:36";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 2  On";;YhAstb
377292;"20/03/2020 08:53:36";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 3  On";;Ddt+vr
377293;"20/03/2020 08:53:37";"+0:00";"robj";"Alarm";"COVER OPEN 4  On";;l8LSug
377294;"20/03/2020 08:58:22";"+0:00";"robj";"Alarm";"COVER OPEN 3  Off";;3/Of6B
377295;"20/03/2020 08:58:22";"+0:00";"robj";"Alarm";"COVER OPEN 4  Off";;EYYKD+
377296;"20/03/2020 08:58:22";"+0:00";"robj";"Alarm";"EMERGENCY  Off";;QeQLq9
377297;"20/03/2020 08:58:22";"+0:00";"robj";"Alarm";"ALARM INFEED BELT MOTOR  Off";;MwTmdG
377298;"20/03/2020 08:58:23";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR  Off";;gdkA5F
377299;"20/03/2020 08:58:23";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 2  Off";;a6Lh/F
377300;"20/03/2020 08:58:23";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 3  Off";;BBgSqg
377301;"20/03/2020 09:13:20";"+0:00";"System";"User administration";"User logged off.";;ez15Dl
377302;"20/03/2020 09:13:20";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;TzVf+f
377303;"20/03/2020 09:13:54";"+0:00";"System";"User administration";"User 'robj' logged on with group 'Operator'.";;tK9adF
377304;"20/03/2020 09:13:55";"+0:00";"robj";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;06/eOg
377305;"20/03/2020 09:43:39";"+0:00";"System";"User administration";"User logged off.";;AmlHOv
377306;"20/03/2020 09:54:33";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;FWPs4y
377307;"20/03/2020 09:54:51";"+0:00";"System";"User administration";"User 'robj' logged on with group 'Operator'.";;Qjmt/C
377308;"20/03/2020 09:54:52";"+0:00";"robj";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;7pCc3u
377309;"20/03/2020 09:56:27";"+0:00";"robj";"Alarm";"COVER OPEN 1  On";;N7I5Ny
377310;"20/03/2020 09:56:27";"+0:00";"robj";"Alarm";"EMERGENCY  On";;4OHcPG
377311;"20/03/2020 09:56:27";"+0:00";"robj";"Alarm";"COVER OPEN 2  On";;E43R3f
377312;"20/03/2020 09:56:27";"+0:00";"robj";"Alarm";"ALARM INFEED BELT MOTOR  On";;pmOzdW
377313;"20/03/2020 09:56:27";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR  On";;Elc3iH
377314;"20/03/2020 09:56:27";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 2  On";;2HFGf9
377315;"20/03/2020 09:56:27";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 3  On";;Rr0WsE
377316;"20/03/2020 09:57:16";"+0:00";"robj";"Alarm";"COVER OPEN 1  Off";;CXRzB8
377317;"20/03/2020 09:57:16";"+0:00";"robj";"Alarm";"COVER OPEN 2  Off";;UVFL+H
377318;"20/03/2020 09:57:16";"+0:00";"robj";"Alarm";"EMERGENCY  Off";;LhP6LI
377319;"20/03/2020 09:57:16";"+0:00";"robj";"Alarm";"ALARM INFEED BELT MOTOR  Off";;HBZ6lx
377320;"20/03/2020 09:57:17";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR  Off";;5YwJ8b
377321;"20/03/2020 09:57:17";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 2  Off";;rWqYe9
377322;"20/03/2020 09:57:17";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 3  Off";;3xkrKG
377323;"20/03/2020 09:57:36";"+0:00";"robj";"Alarm";"COVER OPEN 1  On";;bP1or5
377324;"20/03/2020 09:57:36";"+0:00";"robj";"Alarm";"EMERGENCY  On";;nIbbsj
377325;"20/03/2020 09:57:36";"+0:00";"robj";"Alarm";"ALARM INFEED BELT MOTOR  On";;Z+YRqr
377326;"20/03/2020 09:57:36";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR  On";;Pu5h1G
377327;"20/03/2020 09:57:36";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 2  On";;AahYcZ
377328;"20/03/2020 09:57:36";"+0:00";"robj";"Alarm";"ALARM ROTATION MOTOR 3  On";;yDDrds
377329;"20/03/2020 09:57:36";"+0:00";"robj";"Alarm";"COVER OPEN 2  On";;y9dvpM
