"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"11/11/2019 14:56:59";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;3gENKO
329460;"11/11/2019 14:56:58";"+0:00";"System";"Logs";"Exporting a log.";;LL9GoW
329461;"11/11/2019 14:57:07";"+0:00";;"Recipe";"Loading recipe number 4 ( 100ml Production ) on the interface.";;aRq2cz
329462;"11/11/2019 14:57:07";"+0:00";;"Recipe";"Data trasfered to PLC";;aC8SyZ
329463;"11/11/2019 14:57:07";"+0:00";;"Warning";"PVSI NOT READY  On";;QDEjWC
329464;"11/11/2019 14:57:07";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;SnA93y
329465;"11/11/2019 14:57:07";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;KdwLsS
329466;"11/11/2019 14:57:07";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;6Ln1Xz
329467;"11/11/2019 14:57:07";"+0:00";;"Alarm";"EMERGENCY  On";;0ZEBbM
329468;"11/11/2019 14:57:07";"+0:00";;"Alarm";"COVER OPEN 3  On";;/xWhOR
329469;"11/11/2019 14:57:07";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;sxWUR2
329470;"11/11/2019 14:57:07";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;FwFmZi
329471;"11/11/2019 14:57:07";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;oKyIb/
329472;"11/11/2019 14:57:07";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;kSIxG8
329473;"11/11/2019 14:57:07";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;YTilk4
329474;"11/11/2019 14:57:07";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;GSLvGZ
329475;"11/11/2019 14:57:07";"+0:00";;"Alarm";"ALARM DATA VALID ERROR  On";;w7Xabw
329476;"11/11/2019 14:57:07";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;y3YZOe
329477;"11/11/2019 14:57:20";"+0:00";"System";"User administration";"User 'nadir' logged on with group 'Administrator'.";;92o+xf
329478;"11/11/2019 14:57:20";"+0:00";"nadir";"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;yRHvKG
329479;"11/11/2019 14:58:26";"+0:00";"nadir";"Recipe";"Loading recipe number 3 ( 50ml Production ) on the interface.";;caEz5m
329480;"11/11/2019 14:58:26";"+0:00";"nadir";"Recipe";"Data trasfered to PLC";;b4w+pv
329481;"11/11/2019 14:58:31";"+0:00";"nadir";"Warning";"PVSI NOT READY  Off";;/PGzLU
329482;"11/11/2019 14:58:31";"+0:00";"nadir";"Alarm";"COVER OPEN 3  Off";;0/TvGj
329483;"11/11/2019 14:58:31";"+0:00";"nadir";"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;/6B7wk
329484;"11/11/2019 14:58:31";"+0:00";"nadir";"Alarm";"ALARM DATA VALID ERROR  Off";;/+dWZR
329485;"11/11/2019 14:58:31";"+0:00";"nadir";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;H9KaWu
329486;"11/11/2019 14:58:31";"+0:00";"nadir";"Alarm";"EMERGENCY  Off";;yXYG8+
329487;"11/11/2019 14:58:31";"+0:00";"nadir";"Alarm";"ALARM INFEED BELT MOTOR  Off";;UJW6FT
329488;"11/11/2019 14:58:32";"+0:00";"nadir";"Alarm: 1135";"Acknowledgment of 1135 alarm from PLC MCA200+LKD; the cited messages is part of alarm group 1.";;QEO0CU
329489;"11/11/2019 14:58:32";"+0:00";"nadir";"Alarm:";"EMERGENCY  Acknowledgment";;cLGlt6
