"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"20/01/2020 08:05:55";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;Yhn1rK
350819;"20/01/2020 08:05:55";"+0:00";"System";"Logs";"Exporting a log.";;ll8wEC
350820;"20/01/2020 08:06:03";"+0:00";;"Recipe";"Loading recipe number 4 ( 100ml Production ) on the interface.";;iFoA8s
350821;"20/01/2020 08:06:03";"+0:00";;"Recipe";"Data trasfered to PLC";;gVE8Ko
350822;"20/01/2020 08:06:03";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;EqdXNQ
350823;"20/01/2020 08:06:03";"+0:00";;"Warning";"PVSI NOT READY  On";;0pK1hU
350824;"20/01/2020 08:06:03";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;r5Aa2f
350825;"20/01/2020 08:06:03";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;8o2xMh
350826;"20/01/2020 08:06:03";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;XFEsBT
350827;"20/01/2020 08:06:03";"+0:00";;"Warning";"WARNING REJECTED TRAY 1 ALMOST FULL  On";;yenZEf
350828;"20/01/2020 08:06:03";"+0:00";;"Warning";"MACHINE ONLINE  On";;LjH+kd
350829;"20/01/2020 08:06:03";"+0:00";;"Alarm";"EMERGENCY  On";;LVXGuF
350830;"20/01/2020 08:06:03";"+0:00";;"Alarm";"COVER OPEN 4  On";;rC/TEJ
350831;"20/01/2020 08:06:03";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;8uNxf2
350832;"20/01/2020 08:06:03";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;DHwYeb
