"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"11/02/2020 08:00:10";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;w/OhTW
360353;"11/02/2020 08:00:10";"+0:00";"System";"Logs";"Exporting a log.";;RtZlbU
360354;"11/02/2020 08:00:18";"+0:00";;"Recipe";"Loading recipe number 6 ( 50ml Amber ) on the interface.";;IpKn1q
360355;"11/02/2020 08:00:19";"+0:00";;"Recipe";"Data trasfered to PLC";;yJbkYL
360356;"11/02/2020 08:00:19";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;pzUu+I
360357;"11/02/2020 08:00:19";"+0:00";;"Warning";"PVSI NOT READY  On";;n/oiAL
360358;"11/02/2020 08:00:19";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;lLVWor
360359;"11/02/2020 08:00:19";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;xqAgn4
360360;"11/02/2020 08:00:19";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;Y2e0bh
360361;"11/02/2020 08:00:19";"+0:00";;"Warning";"MACHINE ONLINE  On";;YS+24j
360362;"11/02/2020 08:00:19";"+0:00";;"Alarm";"EMERGENCY  On";;PSI9R2
360363;"11/02/2020 08:00:19";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;jvA8A+
360364;"11/02/2020 08:00:19";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;vWNXjl
360365;"11/02/2020 08:00:19";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;4IOYMJ
360366;"11/02/2020 08:00:19";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;YeoaSg
360367;"11/02/2020 08:00:19";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;XX3skb
360368;"11/02/2020 08:00:19";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;05qEMV
360369;"11/02/2020 08:00:19";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;P2NZip
360370;"11/02/2020 08:00:19";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;mHoKGE
360371;"11/02/2020 08:00:23";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;r2lMcB
360372;"11/02/2020 08:00:50";"+0:00";;"Alarm";"COVER OPEN 3  On";;lOE5nv
360373;"11/02/2020 08:00:52";"+0:00";;"Alarm";"COVER OPEN 4  On";;PbZPgy
360374;"11/02/2020 08:02:20";"+0:00";;"Warning";"ALARM VACUUM SENSOR  Off";;eUHeuV
360375;"11/02/2020 08:02:20";"+0:00";;"Alarm";"COVER OPEN 3  Off";;SRaoDC
360376;"11/02/2020 08:02:20";"+0:00";;"Alarm";"COVER OPEN 4  Off";;ShSLnT
360377;"11/02/2020 08:02:20";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;1XjQ7g
