"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"01/07/2016 16:02:03","-2:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,ni7IV2
186933,"01/07/2016 16:02:03","-2:00","System","Logs","Exporting a log.",,2O25Cr
186934,"01/07/2016 16:02:20","-2:00",,"Recipe","Loading recipe number 2 ( 20ml Production ) on the interface.",,wGzgnc
186935,"01/07/2016 16:02:21","-2:00",,"Recipe","Data trasfered to PLC",,Z3IVCJ
186936,"01/07/2016 16:02:21","-2:00",,"Alarm","ALARM INFEED BELT MOTOR  On",,7qOOPt
186937,"01/07/2016 16:02:21","-2:00",,"Alarm","ALARM ROTATION MOTOR  On",,iD4FSv
186938,"01/07/2016 16:02:21","-2:00",,"Alarm","ALARM ROTATION MOTOR 2  On",,5+DXs0
186939,"01/07/2016 16:02:21","-2:00",,"Alarm","ALARM ROTATION MOTOR 3  On",,gXI/CW
186940,"01/07/2016 16:02:21","-2:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,HLyKCE
186941,"01/07/2016 16:02:21","-2:00",,"Alarm","WARNING MISSING LOGIN OPERATION  On",,ui2bBH
186942,"01/07/2016 16:02:21","-2:00",,"Warning","ALARM VACUUM SENSOR  On",,oRHpQh
186943,"01/07/2016 16:02:21","-2:00",,"Warning","PVSI NOT READY  On",,hQd6RO
186944,"01/07/2016 16:02:21","-2:00",,"Warning","PVSI AND WINCC PRODUCT DIFFERENT  On",,FrMPlY
186945,"01/07/2016 16:02:21","-2:00",,"Warning","PVSI NOT RUNNING   On",,N7Ejq0
186946,"01/07/2016 16:02:21","-2:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,xWoVOA
186947,"01/07/2016 16:02:21","-2:00",,"Warning","WARNING ACCEPTED TRAY ALMOST FULL  On",,E+bxAe
186948,"01/07/2016 16:02:21","-2:00",,"Alarm","EMERGENCY  On",,ppjbNH
186949,"01/07/2016 16:02:21","-2:00",,"Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  On",,h6SEhg
186950,"01/07/2016 16:02:21","-2:00",,"Alarm","ALARM PROFIBUS NODE 4 (PC)  On",,b7tFBm
186951,"01/07/2016 16:02:21","-2:00",,"Alarm","ALARM TURRET MOTOR NOT READY  On",,jnYpq7
186952,"01/07/2016 16:02:21","-2:00",,"Alarm","ALARM HOMING NOT DONE TURRET MOTOR  On",,sfeaz2
186953,"01/07/2016 16:02:25","-2:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  Off",,rct+og
186954,"01/07/2016 16:04:03","-2:00","System","User administration","User 'adaml' logged on with group 'Administrator'.",,RsIkqi
186955,"01/07/2016 16:04:12","-2:00","adaml","Alarm","WARNING MISSING LOGIN OPERATION  Off",,SwJP81
186956,"01/07/2016 16:04:12","-2:00","adaml","Warning","ALARM VACUUM SENSOR  Off",,xpXg2H
186957,"01/07/2016 16:04:12","-2:00","adaml","Warning","PVSI NOT READY  Off",,Xu18VY
186958,"01/07/2016 16:04:12","-2:00","adaml","Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  Off",,1DIemu
186959,"01/07/2016 16:04:12","-2:00","adaml","Alarm","ALARM PROFIBUS NODE 4 (PC)  Off",,jODYpu
186960,"01/07/2016 16:04:12","-2:00","adaml","Alarm","ALARM TURRET MOTOR NOT READY  Off",,gec6UR
186961,"01/07/2016 16:04:12","-2:00","adaml","Alarm","ALARM HOMING NOT DONE TURRET MOTOR  Off",,NbvCzg
186962,"01/07/2016 16:04:12","-2:00","adaml","Alarm","EMERGENCY  Off",,L1oBjW
186963,"01/07/2016 16:04:12","-2:00","adaml","Alarm","ALARM INFEED BELT MOTOR  Off",,qTi+fp
186964,"01/07/2016 16:04:14","-2:00","adaml","Warning","PVSI NOT RUNNING   Off",,BKukVf
186965,"01/07/2016 16:04:20","-2:00","adaml","Alarm","ALARM ROTATION MOTOR  Off",,e58/dK
186966,"01/07/2016 16:04:20","-2:00","adaml","Alarm","ALARM ROTATION MOTOR 2  Off",,UZbrGX
186967,"01/07/2016 16:04:20","-2:00","adaml","Alarm","ALARM ROTATION MOTOR 3  Off",,WnLlEw
186968,"01/07/2016 16:04:20","-2:00","adaml","Warning","PVSI AND WINCC PRODUCT DIFFERENT  Off",,Z29Ecu
186969,"01/07/2016 16:05:17","-2:00","adaml","Alarm","COVER OPEN 3  On",,c5iF/x
186970,"01/07/2016 16:05:17","-2:00","adaml","Alarm","ALARM INFEED BELT MOTOR  On",,usToUT
186971,"01/07/2016 16:05:17","-2:00","adaml","Alarm","EMERGENCY  On",,aXQbn3
186972,"01/07/2016 16:05:18","-2:00","adaml","Alarm","ALARM ROTATION MOTOR  On",,7hrDsQ
186973,"01/07/2016 16:05:18","-2:00","adaml","Alarm","ALARM ROTATION MOTOR 2  On",,db/eTI
186974,"01/07/2016 16:05:18","-2:00","adaml","Alarm","ALARM ROTATION MOTOR 3  On",,2cCulM
186975,"01/07/2016 16:05:23","-2:00","adaml","Alarm","COVER OPEN 3  Off",,K2z9g2
186976,"01/07/2016 16:05:23","-2:00","adaml","Alarm","ALARM INFEED BELT MOTOR  Off",,BEBb18
186977,"01/07/2016 16:05:23","-2:00","adaml","Alarm","EMERGENCY  Off",,M5gGT3
186978,"01/07/2016 16:05:25","-2:00","adaml","Alarm","ALARM ROTATION MOTOR  Off",,vYAz9I
186979,"01/07/2016 16:05:25","-2:00","adaml","Alarm","ALARM ROTATION MOTOR 2  Off",,X2XnP2
186980,"01/07/2016 16:05:25","-2:00","adaml","Alarm","ALARM ROTATION MOTOR 3  Off",,oNeztY
186981,"01/07/2016 16:12:57","-2:00","adaml","Warning","PVSI NOT READY  On",,QVgYqk
186982,"01/07/2016 16:21:28","-2:00","adaml","Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  On",,rLLwpQ
186983,"01/07/2016 16:21:28","-2:00","adaml","Alarm","ALARM TURRET MOTOR NOT READY  On",,nIgkgG
186984,"01/07/2016 16:21:28","-2:00","adaml","Alarm","ALARM HOMING NOT DONE TURRET MOTOR  On",,7SK9un
186985,"01/07/2016 16:21:28","-2:00","adaml","Alarm","ALARM ROTATION MOTOR  On",,PTfPfP
186986,"01/07/2016 16:21:28","-2:00","adaml","Alarm","ALARM ROTATION MOTOR 2  On",,ILj8FA
186987,"01/07/2016 16:21:28","-2:00","adaml","Alarm","ALARM ROTATION MOTOR 3  On",,ozX1JG
186988,"01/07/2016 16:21:28","-2:00","adaml","Warning","ALARM VACUUM SENSOR  On",,2FQMi0
186989,"01/07/2016 16:21:28","-2:00","adaml","Warning","WARNING UPS  On",,zINunB
186990,"01/07/2016 16:21:30","-2:00","adaml","Alarm","ALARM INFEED BELT MOTOR  On",,bhMRS9
186991,"01/07/2016 16:21:30","-2:00","adaml","Warning","WARNING REJECTED TRAY 1 ALMOST FULL  On",,qvZDOR
186992,"01/07/2016 16:21:30","-2:00","adaml","Warning","WARNING REJECTED TRAY 2 ALMOST FULL  On",,CXPEiv
186993,"01/07/2016 16:21:30","-2:00","adaml","Alarm","EMERGENCY  On",,23rnou
186994,"04/07/2016 08:17:02","-2:00","System","Application","The last program run was not correctly exited. This may result in the loss of data.",,dp00Jt
