"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"05/11/2019 12:02:14";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;aaEYuT
325957;"05/11/2019 12:02:14";"+0:00";"System";"Logs";"Exporting a log.";;HH29ym
325958;"05/11/2019 12:02:22";"+0:00";;"Recipe";"Loading recipe number 1 ( 10ml Production ) on the interface.";;gNlZLh
325959;"05/11/2019 12:02:23";"+0:00";;"Recipe";"Data trasfered to PLC";;xIozJe
325960;"05/11/2019 12:02:23";"+0:00";;"Warning";"WARNING INFEED BELT MINIM LOAD  On";;HfG7qb
325961;"05/11/2019 12:02:23";"+0:00";;"Warning";"WARNING REJECTED TRAY 1 ALMOST FULL  On";;roU2fs
325962;"05/11/2019 12:02:23";"+0:00";;"Warning";"WARNING SAFETY DOORS EXCLUDED  On";;cWTK3e
325963;"05/11/2019 12:02:23";"+0:00";;"Warning";"WARNING REJECTED TRAY 2 ALMOST FULL  On";;2wp+tF
325964;"05/11/2019 12:02:23";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;H1dyhL
325965;"05/11/2019 12:02:23";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;04QlRB
325966;"05/11/2019 12:02:27";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;a0AB5Y
325967;"05/11/2019 12:02:35";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;bQwGXE
325968;"05/11/2019 12:02:39";"+0:00";;"Tag: Cicli continui\UserLevel";"Change the value of the 'Cicli continui\UserLevel' tag from '2' to '0' by entering '0'.";;DpAvQo
325969;"05/11/2019 12:02:39";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;1722Ax
325970;"05/11/2019 12:02:49";"+0:00";"System";"User administration";"User 'nadir' logged on with group 'Administrator'.";;alypW/
325971;"05/11/2019 12:02:49";"+0:00";"nadir";"Warning";"ALARM VACUUM SENSOR  On";;SLkMTZ
325972;"05/11/2019 12:02:49";"+0:00";"nadir";"Warning";"PVSI NOT READY  On";;pPnMXG
325973;"05/11/2019 12:02:49";"+0:00";"nadir";"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;yMtN06
325974;"05/11/2019 12:02:49";"+0:00";"nadir";"Warning";"PVSI NOT RUNNING   On";;+C6IZ0
325975;"05/11/2019 12:02:49";"+0:00";"nadir";"Warning";"WARNING SAFETY DOORS EXCLUDED  Off";;UhVN/v
325976;"05/11/2019 12:03:01";"+0:00";"nadir";"Warning";"PVSI NOT RUNNING   Off";;+bvhrS
325977;"05/11/2019 12:03:32";"+0:00";"nadir";"User administration";"User logged off.";;DVzVmi
325978;"05/11/2019 12:03:32";"+0:00";;"Tag: Cicli continui\UserLevel";"Change the value of the 'Cicli continui\UserLevel' tag from '0' to '0' by entering '0'.";;gcC+X4
325979;"05/11/2019 12:03:37";"+0:00";"System";"User administration";"User 'nadir' logged on with group 'Administrator'.";;GFXJFw
325980;"05/11/2019 12:06:53";"+0:00";"nadir";"Alarm";"EMERGENCY  On";;VDTL3T
325981;"05/11/2019 12:06:53";"+0:00";"nadir";"Alarm";"COVER OPEN 3  On";;w0q0cG
325982;"05/11/2019 12:06:53";"+0:00";"nadir";"Alarm";"ALARM INFEED BELT MOTOR  On";;klIoat
325983;"05/11/2019 12:06:53";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR  On";;LJZA1D
325984;"05/11/2019 12:06:53";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR 2  On";;t74+Us
325985;"05/11/2019 12:06:53";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR 3  On";;DWTLPk
325986;"05/11/2019 12:10:07";"+0:00";"nadir";"Alarm: 1024";"Acknowledgment of 1024 alarm from PLC MCA200+LKD; the cited messages is part of alarm group 1.";;BVtvEV
