"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"03/07/2019 15:20:07","-1:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,dU0ypu
393553,"03/07/2019 15:20:07","-1:00","System","Logs","Exporting a log.",,qtSru5
393554,"03/07/2019 15:20:12","-1:00",,"Recipe","Loading recipe number 3 ( 50ml Production ) on the interface.",,qRzLFS
393555,"03/07/2019 15:20:12","-1:00",,"Recipe","Data trasfered to PLC",,yslTZG
393556,"03/07/2019 15:20:12","-1:00",,"Warning","ALARM VACUUM SENSOR  On",,2eZu7T
393557,"03/07/2019 15:20:12","-1:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,h/ODvR
393558,"03/07/2019 15:20:12","-1:00",,"Warning","WARNING SAFETY DOORS EXCLUDED  On",,MYhJAH
393559,"03/07/2019 15:20:12","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,a5q/VM
393560,"03/07/2019 15:20:12","-1:00",,"Alarm","WARNING MISSING LOGIN OPERATION  On",,2IXI3k
393561,"03/07/2019 15:20:16","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  Off",,WL8mjV
393562,"03/07/2019 15:20:38","-1:00",,"Warning","WARNING SAFETY DOORS EXCLUDED  Off",,TkewBK
393563,"03/07/2019 15:20:47","-1:00","System","User administration","User 'nadir' logged on with group 'Administrator'.",,xHmEa4
393564,"03/07/2019 15:20:53","-1:00","nadir","Alarm: 1135","Acknowledgment of 1135 alarm from PLC MCA200+LKD; the cited messages is part of alarm group 1.",,+T9Oh8
393565,"03/07/2019 15:20:53","-1:00","nadir","Alarm:","ALARM MISSING COMUNICATION WITH INTERFACE  Acknowledgment",,fbg5UI
393566,"03/07/2019 15:20:53","-1:00","nadir","Alarm:","WARNING MISSING LOGIN OPERATION  Acknowledgment",,oEeQq9
393567,"03/07/2019 15:21:03","-1:00","nadir","Warning","ALARM VACUUM SENSOR  Off",,vssCEq
393568,"03/07/2019 15:21:03","-1:00","nadir","Alarm","WARNING MISSING LOGIN OPERATION  Off",,tWwIdi
393569,"03/07/2019 15:21:11","-1:00","nadir","Alarm","ALARM DATA VALID ERROR  On",,DZUQdR
393570,"03/07/2019 15:21:30","-1:00","nadir","Warning","PVSI NOT RUNNING   On",,2tE8Qr
393571,"03/07/2019 15:22:17","-1:00","nadir","Warning","PVSI NOT READY  On",,JA4NJx
393572,"03/07/2019 15:22:23","-1:00","nadir","Warning","PVSI NOT RUNNING   Off",,ximAXi
393573,"03/07/2019 15:23:21","-1:00","nadir","Warning","PVSI NOT READY  Off",,z6Yz7A
393574,"03/07/2019 15:23:21","-1:00","nadir","Alarm","ALARM DATA VALID ERROR  Off",,Pf/ZZB
393575,"03/07/2019 15:27:20","-1:00","nadir","Warning","PVSI NOT READY  On",,lYH/b/
393576,"03/07/2019 15:33:07","-1:00","nadir","Warning","PVSI NOT RUNNING   On",,hbmZcN
393577,"03/07/2019 15:38:41","-1:00","nadir","Warning","PVSI NOT RUNNING   Off",,5P4BEl
393578,"03/07/2019 15:39:19","-1:00","nadir","Alarm","ALARM DATA VALID ERROR  On",,fHPAFu
393579,"03/07/2019 15:40:14","-1:00","nadir","Recipe","Loading recipe number 9 ( test camere ) on the interface.",,rRzaT3
393580,"03/07/2019 15:40:14","-1:00","nadir","Recipe","Data trasfered to PLC",,DxXvRd
393581,"03/07/2019 15:40:17","-1:00","nadir","Warning","PVSI NOT RUNNING   On",,a/5/Ux
393582,"03/07/2019 15:40:19","-1:00","nadir","Warning","PVSI NOT RUNNING   Off",,wOKgv4
393583,"03/07/2019 15:41:52","-1:00","nadir","Warning","PVSI NOT READY  Off",,jnyzWN
393584,"03/07/2019 15:41:52","-1:00","nadir","Alarm","ALARM DATA VALID ERROR  Off",,p1ueK3
393585,"03/07/2019 15:43:11","-1:00","nadir","Alarm","ALARM DATA VALID ERROR  On",,wIiPfs
393586,"03/07/2019 15:44:10","-1:00","nadir","Alarm","ALARM DATA VALID ERROR  Off",,tiSscc
393587,"03/07/2019 15:44:30","-1:00","nadir","Alarm","ALARM DATA VALID ERROR  On",,JPXEh/
393588,"03/07/2019 15:45:40","-1:00","nadir","Warning","PVSI NOT READY  On",,5L993P
393589,"03/07/2019 15:48:26","-1:00","nadir","Warning","PVSI NOT RUNNING   On",,Yt4nAe
393590,"03/07/2019 15:48:48","-1:00","nadir","User administration","User logged off.",,lar9Uk
393591,"03/07/2019 15:48:48","-1:00",,"Application","Shutdown application.",,oWsym8
0,"03/07/2019 15:48:48","-1:00","System","Application","Stopping program run of WinCC flexible RT 2008 SP3 on device tp.",,jIhT1r
0,"04/07/2019 09:28:25","-1:00","System","Application","Startup of  on device . Project: '. - ' Build , created with WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,G/wCmM
393592,"04/07/2019 09:28:26","-1:00","System","User administration","Password list imported successfully.",,ZwAQ1U
