"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"18/12/2019 08:02:40";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;aQOwCf
342906;"18/12/2019 08:02:40";"+0:00";"System";"Logs";"Exporting a log.";;HX22nM
342907;"18/12/2019 08:02:48";"+0:00";;"Recipe";"Loading recipe number 3 ( 50ml Production ) on the interface.";;Vrnbbq
342908;"18/12/2019 08:02:48";"+0:00";;"Recipe";"Data trasfered to PLC";;V2ko0L
342909;"18/12/2019 08:02:48";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;9IbPSo
342910;"18/12/2019 08:02:48";"+0:00";;"Warning";"PVSI NOT READY  On";;54wVpl
342911;"18/12/2019 08:02:48";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;n9lHQp
342912;"18/12/2019 08:02:48";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;EZE9sT
342913;"18/12/2019 08:02:48";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;SuSuUf
342914;"18/12/2019 08:02:48";"+0:00";;"Warning";"WARNING REJECTED TRAY 1 ALMOST FULL  On";;gn9g6B
342915;"18/12/2019 08:02:48";"+0:00";;"Alarm";"EMERGENCY  On";;AVGQ3H
342916;"18/12/2019 08:02:48";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;gKX/KF
342917;"18/12/2019 08:02:48";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;dx1l+Q
342918;"18/12/2019 08:02:48";"+0:00";;"Alarm";"ALARM TURRET MOTOR NOT READY  On";;F/sKjc
342919;"18/12/2019 08:02:48";"+0:00";;"Alarm";"ALARM HOMING NOT DONE TURRET MOTOR  On";;DuqhXS
342920;"18/12/2019 08:02:48";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;a+l52v
342921;"18/12/2019 08:02:48";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;vezpK0
342922;"18/12/2019 08:02:48";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;BZp1p7
342923;"18/12/2019 08:02:48";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;OQQiK7
342924;"18/12/2019 08:02:48";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;e5t1Oe
342925;"18/12/2019 08:02:48";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;vrzBUE
342926;"18/12/2019 08:02:53";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;gSqRmI
342927;"18/12/2019 08:03:23";"+0:00";"System";"User administration";"User 'markw' has unsuccessfully attempted to log on 1 times in succession.";;6fjkkB
342928;"18/12/2019 08:03:30";"+0:00";"System";"User administration";"User 'markw' logged on with group 'Operator'.";;eA2np6
342929;"18/12/2019 08:03:55";"+0:00";"markw";"Warning";"PVSI NOT RUNNING   Off";;fpAg7v
342930;"18/12/2019 08:04:04";"+0:00";"markw";"Warning";"ALARM VACUUM SENSOR  Off";;ejVgUW
342931;"18/12/2019 08:04:04";"+0:00";"markw";"Warning";"PVSI NOT READY  Off";;mp1wEe
342932;"18/12/2019 08:04:04";"+0:00";"markw";"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;qJVVio
342933;"18/12/2019 08:04:04";"+0:00";"markw";"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;h7Cuda
342934;"18/12/2019 08:04:04";"+0:00";"markw";"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;I239fj
342935;"18/12/2019 08:04:04";"+0:00";"markw";"Alarm";"ALARM TURRET MOTOR NOT READY  Off";;Dwgr/0
342936;"18/12/2019 08:04:04";"+0:00";"markw";"Alarm";"ALARM HOMING NOT DONE TURRET MOTOR  Off";;NL3jrP
342937;"18/12/2019 08:04:04";"+0:00";"markw";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;194zAF
342938;"18/12/2019 08:04:04";"+0:00";"markw";"Alarm";"EMERGENCY  Off";;D0EG1I
342939;"18/12/2019 08:04:04";"+0:00";"markw";"Alarm";"ALARM INFEED BELT MOTOR  Off";;YE+5Gg
342940;"18/12/2019 08:04:05";"+0:00";"markw";"Alarm";"ALARM ROTATION MOTOR 2  Off";;wf/Mkg
342941;"18/12/2019 08:04:05";"+0:00";"markw";"Alarm";"ALARM ROTATION MOTOR  Off";;dRQse3
342942;"18/12/2019 08:04:05";"+0:00";"markw";"Alarm";"ALARM ROTATION MOTOR 3  Off";;auSRWG
342943;"18/12/2019 08:06:18";"+0:00";"markw";"Alarm";"EMERGENCY  On";;/HeEh7
342944;"18/12/2019 08:06:18";"+0:00";"markw";"Alarm";"COVER OPEN 3  On";;8DwJSP
342945;"18/12/2019 08:06:18";"+0:00";"markw";"Alarm";"COVER OPEN 4  On";;r3LJGb
342946;"18/12/2019 08:06:18";"+0:00";"markw";"Alarm";"ALARM INFEED BELT MOTOR  On";;VJ/Lg2
342947;"18/12/2019 08:06:18";"+0:00";"markw";"Alarm";"ALARM ROTATION MOTOR  On";;R8/nBh
342948;"18/12/2019 08:06:18";"+0:00";"markw";"Alarm";"ALARM ROTATION MOTOR 2  On";;UfdnL3
342949;"18/12/2019 08:06:18";"+0:00";"markw";"Alarm";"ALARM ROTATION MOTOR 3  On";;fN39CA
342950;"18/12/2019 08:08:43";"+0:00";"markw";"User administration";"User logged off.";;Zvttc4
342951;"18/12/2019 08:08:43";"+0:00";;"Tag: Cicli continui\UserLevel";"Change the value of the 'Cicli continui\UserLevel' tag from '0' to '0' by entering '0'.";;Q8G3xG
342952;"18/12/2019 08:08:43";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;aETIhY
342953;"18/12/2019 08:08:59";"+0:00";"System";"User administration";"User 'robknapps' logged on with group 'Administrator'.";;UHk2NZ
342954;"18/12/2019 08:10:09";"+0:00";"robknapps";"User administration";"User logged off.";;M+w5rc
342955;"18/12/2019 08:10:09";"+0:00";;"Tag: Cicli continui\UserLevel";"Change the value of the 'Cicli continui\UserLevel' tag from '0' to '0' by entering '0'.";;Z1THru
342956;"18/12/2019 08:11:58";"+0:00";"System";"User administration";"User 'markw' logged on with group 'Operator'.";;4ELzIe
342957;"18/12/2019 08:13:16";"+0:00";"markw";"User administration";"User logged off.";;R8B+0i
342958;"18/12/2019 08:13:16";"+0:00";;"Tag: Cicli continui\UserLevel";"Change the value of the 'Cicli continui\UserLevel' tag from '0' to '0' by entering '0'.";;d69mtd
342959;"18/12/2019 08:13:28";"+0:00";"System";"User administration";"User 'adaml' logged on with group 'Administrator'.";;mrtDHm
342960;"18/12/2019 08:20:04";"+0:00";"adaml";"User administration";"User logged off.";;Ztus3n
342961;"18/12/2019 08:20:04";"+0:00";;"Tag: Cicli continui\UserLevel";"Change the value of the 'Cicli continui\UserLevel' tag from '0' to '0' by entering '0'.";;PVGsAP
342962;"18/12/2019 08:30:05";"+0:00";"System";"User administration";"User 'markw' logged on with group 'Operator'.";;FFWxT0
342963;"18/12/2019 08:32:00";"+0:00";"markw";"Alarm";"COVER OPEN 3  Off";;kgfXTt
342964;"18/12/2019 08:32:00";"+0:00";"markw";"Alarm";"COVER OPEN 4  Off";;CUJvjF
342965;"18/12/2019 08:32:00";"+0:00";"markw";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;9YkyLX
342966;"18/12/2019 08:32:00";"+0:00";"markw";"Alarm";"EMERGENCY  Off";;xMyBft
342967;"18/12/2019 08:32:00";"+0:00";"markw";"Alarm";"ALARM INFEED BELT MOTOR  Off";;zLFAR0
342968;"18/12/2019 08:32:01";"+0:00";"markw";"Alarm";"ALARM ROTATION MOTOR  Off";;shzGSj
342969;"18/12/2019 08:32:01";"+0:00";"markw";"Alarm";"ALARM ROTATION MOTOR 2  Off";;kvQUws
342970;"18/12/2019 08:32:01";"+0:00";"markw";"Alarm";"ALARM ROTATION MOTOR 3  Off";;qzN26d
342971;"18/12/2019 08:36:59";"+0:00";"markw";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;K7Bmb8
342972;"18/12/2019 08:37:18";"+0:00";"markw";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  Off";;7Mps0q
342973;"18/12/2019 08:39:25";"+0:00";"markw";"Warning";"WARNING REJECTED TRAY 1 ALMOST FULL  Off";;iR4kU8
342974;"18/12/2019 08:42:58";"+0:00";"markw";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;Nimisk
342975;"18/12/2019 08:43:26";"+0:00";"markw";"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  Off";;6mwcM9
