"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"05/11/2019 13:46:35";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;a+W7Nt
326263;"05/11/2019 13:46:35";"+0:00";"System";"Logs";"Exporting a log.";;LEmvSD
326264;"05/11/2019 13:46:44";"+0:00";;"Recipe";"Loading recipe number 3 ( 50ml Production ) on the interface.";;dcA99s
326265;"05/11/2019 13:46:44";"+0:00";;"Recipe";"Data trasfered to PLC";;A2NEPL
326266;"05/11/2019 13:46:44";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;XavzpT
326267;"05/11/2019 13:46:44";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;AXd8t4
326268;"05/11/2019 13:46:44";"+0:00";;"Warning";"WARNING REJECTED TRAY 1 ALMOST FULL  On";;htScbw
326269;"05/11/2019 13:46:44";"+0:00";;"Warning";"WARNING SAFETY DOORS EXCLUDED  On";;P8TQcp
326270;"05/11/2019 13:46:44";"+0:00";;"Warning";"WARNING REJECTED TRAY 2 ALMOST FULL  On";;n9WFiq
326271;"05/11/2019 13:46:44";"+0:00";;"Alarm";"EMERGENCY  On";;H0f/Im
326272;"05/11/2019 13:46:44";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;zpBO6a
326273;"05/11/2019 13:46:44";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;hDTDXP
326274;"05/11/2019 13:46:44";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;HrvAkL
326275;"05/11/2019 13:46:44";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;W+MusO
326276;"05/11/2019 13:46:44";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;3p/GtK
326277;"05/11/2019 13:46:44";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;u50BXt
326278;"05/11/2019 13:46:44";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;7efHbQ
326279;"05/11/2019 13:46:48";"+0:00";;"Warning";"PVSI NOT READY  On";;A6nfdD
326280;"05/11/2019 13:46:48";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;VImhG7
326281;"05/11/2019 13:46:48";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;r8dWnd
