"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"06/11/2019 08:16:44";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;P6Ww6f
326429;"06/11/2019 08:16:44";"+0:00";"System";"Logs";"Exporting a log.";;CNyt6c
326430;"06/11/2019 08:16:52";"+0:00";;"Recipe";"Loading recipe number 3 ( 50ml Production ) on the interface.";;rp9FVY
326431;"06/11/2019 08:16:53";"+0:00";;"Recipe";"Data trasfered to PLC";;QBrGbf
326432;"06/11/2019 08:16:53";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;CmE6Ir
326433;"06/11/2019 08:16:53";"+0:00";;"Warning";"PVSI NOT READY  On";;bL6Xnj
326434;"06/11/2019 08:16:53";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;2lOOwm
326435;"06/11/2019 08:16:53";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;o425xL
326436;"06/11/2019 08:16:53";"+0:00";;"Warning";"WARNING REJECTED TRAY 1 ALMOST FULL  On";;aa4dxN
326437;"06/11/2019 08:16:53";"+0:00";;"Warning";"WARNING SAFETY DOORS EXCLUDED  On";;6geJDL
326438;"06/11/2019 08:16:53";"+0:00";;"Warning";"WARNING REJECTED TRAY 2 ALMOST FULL  On";;6rKgqE
326439;"06/11/2019 08:16:53";"+0:00";;"Alarm";"EMERGENCY  On";;Z0U8iU
326440;"06/11/2019 08:16:53";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;3n83LD
326441;"06/11/2019 08:16:53";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;ppsP/9
326442;"06/11/2019 08:16:53";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;jcWcTg
326443;"06/11/2019 08:16:53";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;HDRGws
326444;"06/11/2019 08:16:53";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;m/t8lX
326445;"06/11/2019 08:16:53";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;yYNnsv
326446;"06/11/2019 08:16:53";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;e1b3ob
326447;"06/11/2019 08:16:53";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;2T3kmc
326448;"06/11/2019 08:16:57";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;IxJogb
326449;"06/11/2019 09:17:37";"+0:00";;"Warning";"ALARM VACUUM SENSOR  Off";;9t1U6l
326450;"06/11/2019 09:17:37";"+0:00";;"Warning";"PVSI NOT READY  Off";;+GfRX0
326451;"06/11/2019 09:17:37";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;XwOHBj
326452;"06/11/2019 09:17:37";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;EYA4o9
326453;"06/11/2019 09:17:37";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;fhXjSt
326454;"06/11/2019 09:17:37";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;DLKO97
326455;"06/11/2019 09:17:44";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;IVVwuf
