"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"24/01/2020 08:02:32";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;WvRICG
353097;"24/01/2020 08:02:32";"+0:00";"System";"Logs";"Exporting a log.";;bFrBf6
353098;"24/01/2020 08:02:41";"+0:00";;"Recipe";"Loading recipe number 4 ( 100ml Production ) on the interface.";;0/NzwG
353099;"24/01/2020 08:02:41";"+0:00";;"Recipe";"Data trasfered to PLC";;FgnnZG
353100;"24/01/2020 08:02:41";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;AB/wDV
353101;"24/01/2020 08:02:41";"+0:00";;"Warning";"PVSI NOT READY  On";;TQQtqc
353102;"24/01/2020 08:02:41";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;KiiEQg
353103;"24/01/2020 08:02:41";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;1FPshg
353104;"24/01/2020 08:02:41";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;iO+Qey
353105;"24/01/2020 08:02:41";"+0:00";;"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;Whjdz6
353106;"24/01/2020 08:02:41";"+0:00";;"Warning";"MACHINE ONLINE  On";;yAwbL0
353107;"24/01/2020 08:02:41";"+0:00";;"Alarm";"EMERGENCY  On";;zgtslj
353108;"24/01/2020 08:02:41";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;43tnW3
353109;"24/01/2020 08:02:41";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;DaFrYl
353110;"24/01/2020 08:02:41";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;CnoN4d
353111;"24/01/2020 08:02:41";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;SnyIol
353112;"24/01/2020 08:02:41";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;ywaN+L
353113;"24/01/2020 08:02:41";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;qDUSCc
353114;"24/01/2020 08:02:41";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;C2T71y
353115;"24/01/2020 08:02:41";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;j52iog
353116;"24/01/2020 08:02:46";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;Pkr3kT
353117;"24/01/2020 08:05:25";"+0:00";"System";"User administration";"User 'robknapps' logged on with group 'Administrator'.";;6G0Gq1
353118;"24/01/2020 08:05:43";"+0:00";"robknapps";"Warning";"PVSI NOT RUNNING   Off";;+f6x0z
353119;"24/01/2020 08:06:58";"+0:00";"robknapps";"Warning";"KNAPP READY TO START  On";;JFRWTo
353120;"24/01/2020 08:06:59";"+0:00";"robknapps";"Warning";"ALARM VACUUM SENSOR  Off";;pMaMnk
353121;"24/01/2020 08:06:59";"+0:00";"robknapps";"Warning";"PVSI NOT READY  Off";;3EI9Zz
353122;"24/01/2020 08:06:59";"+0:00";"robknapps";"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;3jC2PG
353123;"24/01/2020 08:06:59";"+0:00";"robknapps";"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;LEMm56
353124;"24/01/2020 08:06:59";"+0:00";"robknapps";"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;yrVqOd
353125;"24/01/2020 08:06:59";"+0:00";"robknapps";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;CH6dB3
353126;"24/01/2020 08:06:59";"+0:00";"robknapps";"Alarm";"EMERGENCY  Off";;E6rrSo
353127;"24/01/2020 08:06:59";"+0:00";"robknapps";"Alarm";"ALARM INFEED BELT MOTOR  Off";;C1EFnb
353128;"24/01/2020 08:07:00";"+0:00";"robknapps";"Alarm";"ALARM ROTATION MOTOR  Off";;sfZkf1
353129;"24/01/2020 08:07:00";"+0:00";"robknapps";"Alarm";"ALARM ROTATION MOTOR 2  Off";;Yf3K3A
353130;"24/01/2020 08:07:00";"+0:00";"robknapps";"Alarm";"ALARM ROTATION MOTOR 3  Off";;UiHGVH
353131;"24/01/2020 08:07:03";"+0:00";"robknapps";"Warning";"KNAPP READY TO START  Off";;RcIUgh
353132;"24/01/2020 08:07:03";"+0:00";"robknapps";"Warning";"E16.7   WARNING KNAPP HOMING  On";;KoDHNt
353133;"24/01/2020 08:07:17";"+0:00";"robknapps";"Warning";"E16.7   WARNING KNAPP HOMING  Off";;YEZ2Pi
353134;"24/01/2020 08:07:17";"+0:00";"robknapps";"Warning";"KNAPP IN PROGRESS  On";;I2aFQb
353135;"24/01/2020 08:10:26";"+0:00";"robknapps";"Warning";"WARNING END KNAPP PROCESS  On";;/786O+
353136;"24/01/2020 08:10:26";"+0:00";"robknapps";"Warning";"KNAPP READY TO START  On";;ak70YJ
