"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"14/11/2019 09:16:05";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;GHkvjf
331461;"14/11/2019 09:16:05";"+0:00";"System";"Logs";"Exporting a log.";;c1YX9x
331462;"14/11/2019 09:25:16";"+0:00";"adaml";"Warning";"ALARM VACUUM SENSOR  Off";;Y32lym
331463;"14/11/2019 09:25:16";"+0:00";"adaml";"Warning";"PVSI NOT READY  Off";;7AoYUS
331464;"14/11/2019 09:25:16";"+0:00";"adaml";"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;ID6svK
331465;"14/11/2019 09:25:16";"+0:00";"adaml";"Alarm";"COVER OPEN 3  Off";;Qajkgc
331466;"14/11/2019 09:25:16";"+0:00";"adaml";"Alarm";"COVER OPEN 4  Off";;gHqCSS
331467;"14/11/2019 09:25:16";"+0:00";"adaml";"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;+NPGQz
331468;"14/11/2019 09:25:16";"+0:00";"adaml";"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;5N5zCz
331469;"14/11/2019 09:25:16";"+0:00";"adaml";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;iqlf94
331470;"14/11/2019 09:25:16";"+0:00";"adaml";"Alarm";"EMERGENCY  Off";;bQy32n
331471;"14/11/2019 09:25:16";"+0:00";"adaml";"Alarm";"ALARM INFEED BELT MOTOR  Off";;KjWvzH
331472;"14/11/2019 09:25:19";"+0:00";"adaml";"Alarm";"ALARM HOMING NOT DONE TURRET MOTOR  On";;V2Apm1
0;"14/11/2019 09:25:24";"+0:00";"System";"Logs";"Log files closed.";;i4poen
"$RT_COUNT$";15;WriK3w;;;;;Hh9Hqu
