"RecordID","TimeStamp","DeltaToUTC","UserID","ObjectID","Description","Comment","Checksum"
0,"08/08/2018 08:54:20","-1:00","System","Application","New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3",,jqUpdd
303803,"08/08/2018 08:54:20","-1:00","System","Logs","Exporting a log.",,66H5jS
303804,"08/08/2018 08:54:25","-1:00",,"Recipe","Loading recipe number 5 ( 20ml Amber ) on the interface.",,Ja/x/S
303805,"08/08/2018 08:54:25","-1:00",,"Recipe","Data trasfered to PLC",,sVUqCx
303806,"08/08/2018 08:54:26","-1:00",,"Warning","ALARM VACUUM SENSOR  On",,l6IP6E
303807,"08/08/2018 08:54:26","-1:00",,"Warning","PVSI NOT READY  On",,6aLdDT
303808,"08/08/2018 08:54:26","-1:00",,"Warning","PVSI AND WINCC PRODUCT DIFFERENT  On",,jAKFYT
303809,"08/08/2018 08:54:26","-1:00",,"Warning","PVSI NOT RUNNING   On",,u5ENQ+
303810,"08/08/2018 08:54:26","-1:00",,"Warning","WARNING EMPTY PROGRAM ACTIVATED  On",,FvqLP0
303811,"08/08/2018 08:54:26","-1:00",,"Alarm","EMERGENCY  On",,znFRJW
303812,"08/08/2018 08:54:26","-1:00",,"Alarm","COVER OPEN 1  On",,f+JaIf
303813,"08/08/2018 08:54:26","-1:00",,"Alarm","COVER OPEN 2  On",,9d8dRI
303814,"08/08/2018 08:54:26","-1:00",,"Alarm","COVER OPEN 3  On",,cBnISv
303815,"08/08/2018 08:54:26","-1:00",,"Alarm","COVER OPEN 4  On",,rBrjWT
303816,"08/08/2018 08:54:26","-1:00",,"Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  On",,LONF8y
303817,"08/08/2018 08:54:26","-1:00",,"Alarm","ALARM PROFIBUS NODE 4 (PC)  On",,sDjc1J
303818,"08/08/2018 08:54:26","-1:00",,"Alarm","ALARM INFEED BELT MOTOR  On",,e540WF
303819,"08/08/2018 08:54:26","-1:00",,"Alarm","ALARM ROTATION MOTOR  On",,j7N1An
303820,"08/08/2018 08:54:26","-1:00",,"Alarm","ALARM ROTATION MOTOR 2  On",,2WCLqv
303821,"08/08/2018 08:54:26","-1:00",,"Alarm","ALARM ROTATION MOTOR 3  On",,V/pVpf
303822,"08/08/2018 08:54:26","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  On",,KmIDev
303823,"08/08/2018 08:54:26","-1:00",,"Alarm","WARNING MISSING LOGIN OPERATION  On",,/w5LOd
303824,"08/08/2018 08:54:26","-1:00",,"Warning","PVSI NOT RUNNING   Off",,a16hEJ
303825,"08/08/2018 08:54:34","-1:00",,"Alarm","ALARM MISSING COMUNICATION WITH INTERFACE  Off",,85fBDy
303826,"08/08/2018 08:55:50","-1:00","System","User administration","User 'robj' logged on with group 'Operator'.",,SNpNsJ
303827,"08/08/2018 08:55:54","-1:00","robj","Warning","WARNING SAFETY DOORS EXCLUDED  On",,mw0gCN
303828,"08/08/2018 08:55:57","-1:00","robj","Warning","ALARM VACUUM SENSOR  Off",,eOuiT9
303829,"08/08/2018 08:55:57","-1:00","robj","Warning","PVSI NOT READY  Off",,iCl8U/
303830,"08/08/2018 08:55:57","-1:00","robj","Warning","PVSI AND WINCC PRODUCT DIFFERENT  Off",,f/6kYj
303831,"08/08/2018 08:55:57","-1:00","robj","Alarm","COVER OPEN 1  Off",,abSYO9
303832,"08/08/2018 08:55:57","-1:00","robj","Alarm","COVER OPEN 2  Off",,eRKBcB
303833,"08/08/2018 08:55:57","-1:00","robj","Alarm","COVER OPEN 3  Off",,P3O8SG
303834,"08/08/2018 08:55:57","-1:00","robj","Alarm","COVER OPEN 4  Off",,8DNUTx
303835,"08/08/2018 08:55:57","-1:00","robj","Alarm","ALARM PROFIBUS NODE 3 (ENCODER)  Off",,ocx0Uh
303836,"08/08/2018 08:55:57","-1:00","robj","Alarm","ALARM PROFIBUS NODE 4 (PC)  Off",,zBzDFw
303837,"08/08/2018 08:55:57","-1:00","robj","Alarm","WARNING MISSING LOGIN OPERATION  Off",,jdHp9n
303838,"08/08/2018 08:55:57","-1:00","robj","Alarm","EMERGENCY  Off",,SfhQme
303839,"08/08/2018 08:55:57","-1:00","robj","Alarm","ALARM INFEED BELT MOTOR  Off",,Qttv60
303840,"08/08/2018 08:55:58","-1:00","robj","Alarm","ALARM ROTATION MOTOR  Off",,VHVrQE
303841,"08/08/2018 08:55:58","-1:00","robj","Alarm","ALARM ROTATION MOTOR 2  Off",,RE0EuH
303842,"08/08/2018 08:55:58","-1:00","robj","Alarm","ALARM ROTATION MOTOR 3  Off",,gvVV5m
303843,"08/08/2018 09:09:22","-1:00","robj","Warning","ALARM VACUUM SENSOR  On",,pGy2PQ
303844,"08/08/2018 09:09:22","-1:00","robj","Warning","WARNING SAFETY DOORS EXCLUDED  Off",,ESvZSJ
303845,"08/08/2018 09:09:22","-1:00","robj","Alarm","EMERGENCY  On",,BdbRkz
303846,"08/08/2018 09:09:22","-1:00","robj","Alarm","COVER OPEN 1  On",,O2OTKE
303847,"08/08/2018 09:09:22","-1:00","robj","Alarm","COVER OPEN 2  On",,DRvWan
303848,"08/08/2018 09:09:22","-1:00","robj","Alarm","COVER OPEN 3  On",,TXi4dS
303849,"08/08/2018 09:09:22","-1:00","robj","Alarm","COVER OPEN 4  On",,oSwRws
303850,"08/08/2018 09:09:22","-1:00","robj","Alarm","WARNING MISSING LOGIN OPERATION  On",,rd3/63
303851,"08/08/2018 09:09:22","-1:00","robj","Alarm","ALARM INFEED BELT MOTOR  On",,Q/GXwK
303852,"08/08/2018 09:09:23","-1:00","robj","Alarm","ALARM ROTATION MOTOR  On",,BzNGyO
303853,"08/08/2018 09:09:23","-1:00","robj","Alarm","ALARM ROTATION MOTOR 2  On",,iwS03Y
303854,"08/08/2018 09:09:23","-1:00","robj","Alarm","ALARM ROTATION MOTOR 3  On",,3E7gbm
303855,"08/08/2018 09:09:28","-1:00","robj","Warning","WARNING SAFETY DOORS EXCLUDED  On",,X9rGF8
303856,"08/08/2018 09:30:26","-1:00","robj","Warning","WARNING SAFETY DOORS EXCLUDED  Off",,YIuEze
303857,"08/08/2018 09:30:31","-1:00","System","User administration","User 'robj' logged on with group 'Operator'.",,+Ya3I2
303858,"08/08/2018 09:30:32","-1:00","robj","Warning","ALARM VACUUM SENSOR  Off",,7MFj8u
303859,"08/08/2018 09:30:32","-1:00","robj","Alarm","COVER OPEN 1  Off",,OVFwqM
303860,"08/08/2018 09:30:32","-1:00","robj","Alarm","COVER OPEN 2  Off",,G/mCGB
303861,"08/08/2018 09:30:32","-1:00","robj","Alarm","COVER OPEN 3  Off",,HgFah5
303862,"08/08/2018 09:30:32","-1:00","robj","Alarm","COVER OPEN 4  Off",,RBQqo6
303863,"08/08/2018 09:30:32","-1:00","robj","Alarm","WARNING MISSING LOGIN OPERATION  Off",,w75JaR
303864,"08/08/2018 09:30:36","-1:00","robj","Alarm: 1024","Acknowledgment of 1024 alarm from PLC MCA200+LKD; the cited messages is part of alarm group 1.",,DZ11+s
303865,"08/08/2018 09:30:36","-1:00","robj","Alarm:","ALARM PROFIBUS NODE 3 (ENCODER)  Acknowledgment",,4yE6pz
303866,"08/08/2018 09:30:36","-1:00","robj","Alarm:","ALARM PROFIBUS NODE 4 (PC)  Acknowledgment",,as7PDL
303867,"08/08/2018 09:30:36","-1:00","robj","Alarm:","ALARM MISSING COMUNICATION WITH INTERFACE  Acknowledgment",,rqGa0v
303868,"08/08/2018 09:30:36","-1:00","robj","Alarm:","EMERGENCY  Acknowledgment",,I1YJLk
303869,"08/08/2018 09:30:36","-1:00","robj","Alarm:","COVER OPEN 1  Acknowledgment",,zKqwK1
303870,"08/08/2018 09:30:36","-1:00","robj","Alarm:","COVER OPEN 2  Acknowledgment",,9OsGqC
303871,"08/08/2018 09:30:36","-1:00","robj","Alarm:","COVER OPEN 3  Acknowledgment",,H3SqAi
303872,"08/08/2018 09:30:36","-1:00","robj","Alarm:","COVER OPEN 4  Acknowledgment",,tOuB69
303873,"08/08/2018 09:30:36","-1:00","robj","Alarm:","WARNING MISSING LOGIN OPERATION  Acknowledgment",,LgH3IS
303874,"08/08/2018 09:30:36","-1:00","robj","Alarm:","ALARM INFEED BELT MOTOR  Acknowledgment",,8L5f8H
303875,"08/08/2018 09:30:36","-1:00","robj","Alarm:","ALARM ROTATION MOTOR  Acknowledgment",,hinObE
303876,"08/08/2018 09:30:36","-1:00","robj","Alarm:","ALARM ROTATION MOTOR 2  Acknowledgment",,YfHAbG
303877,"08/08/2018 09:30:36","-1:00","robj","Alarm:","ALARM ROTATION MOTOR 3  Acknowledgment",,LjzHyC
303878,"08/08/2018 09:30:48","-1:00","robj","Alarm","EMERGENCY  Off",,WDPpZt
303879,"08/08/2018 09:30:48","-1:00","robj","Alarm","ALARM INFEED BELT MOTOR  Off",,XXMU2X
303880,"08/08/2018 09:30:50","-1:00","robj","Alarm","ALARM ROTATION MOTOR  Off",,FDGEay
303881,"08/08/2018 09:30:50","-1:00","robj","Alarm","ALARM ROTATION MOTOR 2  Off",,qddIEc
303882,"08/08/2018 09:30:50","-1:00","robj","Alarm","ALARM ROTATION MOTOR 3  Off",,LdaORo
303883,"08/08/2018 10:10:16","-1:00","robj","Alarm","COVER OPEN 4  On",,Devp0Q
303884,"08/08/2018 10:10:16","-1:00","robj","Alarm","EMERGENCY  On",,Vx0b5x
303885,"08/08/2018 10:10:16","-1:00","robj","Alarm","ALARM INFEED BELT MOTOR  On",,j6cBdV
303886,"08/08/2018 10:10:16","-1:00","robj","Alarm","ALARM ROTATION MOTOR  On",,DElH6o
303887,"08/08/2018 10:10:16","-1:00","robj","Alarm","ALARM ROTATION MOTOR 2  On",,TRA+Ly
303888,"08/08/2018 10:10:16","-1:00","robj","Alarm","ALARM ROTATION MOTOR 3  On",,VE9tac
