"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"31/01/2020 08:08:03";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;Rj6Jyq
356304;"31/01/2020 08:08:03";"+0:00";"System";"Logs";"Exporting a log.";;hLkx71
356305;"31/01/2020 08:08:11";"+0:00";;"Recipe";"Loading recipe number 3 ( 50ml Production ) on the interface.";;9cK/S+
356306;"31/01/2020 08:08:11";"+0:00";;"Recipe";"Data trasfered to PLC";;qJItmc
356307;"31/01/2020 08:08:11";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;sqiXoC
356308;"31/01/2020 08:08:11";"+0:00";;"Warning";"PVSI NOT READY  On";;1v2nlG
356309;"31/01/2020 08:08:11";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;6DJz6p
356310;"31/01/2020 08:08:11";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;i9c/3E
356311;"31/01/2020 08:08:11";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;P2/VkD
356312;"31/01/2020 08:08:11";"+0:00";;"Warning";"MACHINE ONLINE  On";;lpQ3iy
356313;"31/01/2020 08:08:11";"+0:00";;"Alarm";"EMERGENCY  On";;wfB+7y
356314;"31/01/2020 08:08:11";"+0:00";;"Alarm";"COVER OPEN 1  On";;3t1Hfe
356315;"31/01/2020 08:08:11";"+0:00";;"Alarm";"COVER OPEN 2  On";;JFjLXD
356316;"31/01/2020 08:08:11";"+0:00";;"Alarm";"COVER OPEN 3  On";;CjMq2S
356317;"31/01/2020 08:08:11";"+0:00";;"Alarm";"COVER OPEN 4  On";;ZwGa4s
356318;"31/01/2020 08:08:11";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;RtFksR
356319;"31/01/2020 08:08:11";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;tj9o49
356320;"31/01/2020 08:08:11";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;7BoIIN
356321;"31/01/2020 08:08:11";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;THpR2Z
356322;"31/01/2020 08:08:11";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;0mqpmJ
356323;"31/01/2020 08:08:11";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;5RXnts
356324;"31/01/2020 08:08:11";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;BID21Z
356325;"31/01/2020 08:08:12";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;+Rhtea
356326;"31/01/2020 08:08:16";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;xLE8NT
356327;"31/01/2020 08:37:53";"+0:00";"System";"User administration";"User 'darylw' logged on with group 'Operator'.";;iJjHYD
356328;"31/01/2020 08:38:05";"+0:00";"darylw";"Warning";"PVSI NOT RUNNING   Off";;RPpepy
356329;"31/01/2020 08:40:56";"+0:00";"darylw";"Warning";"ALARM VACUUM SENSOR  Off";;LDCaLo
356330;"31/01/2020 08:40:56";"+0:00";"darylw";"Warning";"PVSI NOT READY  Off";;CL5MDt
356331;"31/01/2020 08:40:56";"+0:00";"darylw";"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;3pt7k0
356332;"31/01/2020 08:40:56";"+0:00";"darylw";"Alarm";"COVER OPEN 1  Off";;YT+AM1
356333;"31/01/2020 08:40:56";"+0:00";"darylw";"Alarm";"COVER OPEN 2  Off";;bcBndY
356334;"31/01/2020 08:40:56";"+0:00";"darylw";"Alarm";"COVER OPEN 3  Off";;lak/0E
356335;"31/01/2020 08:40:56";"+0:00";"darylw";"Alarm";"COVER OPEN 4  Off";;2WFDT4
356336;"31/01/2020 08:40:56";"+0:00";"darylw";"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;PNSCa5
356337;"31/01/2020 08:40:56";"+0:00";"darylw";"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;2FrkCN
356338;"31/01/2020 08:40:56";"+0:00";"darylw";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;1XEpfS
356339;"31/01/2020 08:40:56";"+0:00";"darylw";"Alarm";"EMERGENCY  Off";;GMDqun
356340;"31/01/2020 08:40:56";"+0:00";"darylw";"Alarm";"ALARM INFEED BELT MOTOR  Off";;qwsLu9
356341;"31/01/2020 08:40:57";"+0:00";"darylw";"Alarm";"ALARM ROTATION MOTOR 2  Off";;i6UEwT
356342;"31/01/2020 08:40:57";"+0:00";"darylw";"Alarm";"ALARM ROTATION MOTOR 3  Off";;JMgs6o
356343;"31/01/2020 08:40:57";"+0:00";"darylw";"Alarm";"ALARM ROTATION MOTOR  Off";;8+CwQ9
356344;"31/01/2020 08:42:54";"+0:00";"darylw";"Alarm";"EMERGENCY  On";;Shcz8I
356345;"31/01/2020 08:42:54";"+0:00";"darylw";"Alarm";"COVER OPEN 3  On";;9zNhOb
356346;"31/01/2020 08:42:54";"+0:00";"darylw";"Alarm";"ALARM INFEED BELT MOTOR  On";;6py0hR
356347;"31/01/2020 08:42:54";"+0:00";"darylw";"Alarm";"ALARM ROTATION MOTOR  On";;nsgnFF
356348;"31/01/2020 08:42:54";"+0:00";"darylw";"Alarm";"ALARM ROTATION MOTOR 2  On";;pcZutJ
356349;"31/01/2020 08:42:54";"+0:00";"darylw";"Alarm";"ALARM ROTATION MOTOR 3  On";;TX2bXa
356350;"31/01/2020 08:43:08";"+0:00";"darylw";"Alarm";"COVER OPEN 4  On";;RK8kKu
356351;"31/01/2020 08:44:39";"+0:00";"darylw";"Alarm";"COVER OPEN 3  Off";;Nltt/8
356352;"31/01/2020 08:44:39";"+0:00";"darylw";"Alarm";"COVER OPEN 4  Off";;AQChOO
356353;"31/01/2020 08:44:40";"+0:00";"darylw";"Alarm";"EMERGENCY  Off";;n0K1ru
356354;"31/01/2020 08:44:40";"+0:00";"darylw";"Alarm";"ALARM INFEED BELT MOTOR  Off";;D81uyJ
356355;"31/01/2020 09:13:15";"+0:00";"System";"User administration";"User logged off.";;y73/v7
356356;"31/01/2020 09:13:15";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;GqcnLl
356357;"31/01/2020 10:09:15";"+0:00";"System";"User administration";"User 'darylw' has unsuccessfully attempted to log on 1 times in succession.";;n1kAQP
356358;"31/01/2020 10:09:20";"+0:00";"System";"User administration";"User 'darylw' logged on with group 'Operator'.";;ufC3OQ
356359;"31/01/2020 10:13:17";"+0:00";"darylw";"Alarm";"ALARM ROTATION MOTOR  Off";;QlozC6
356360;"31/01/2020 10:13:17";"+0:00";"darylw";"Alarm";"ALARM ROTATION MOTOR 2  Off";;jiCqFP
356361;"31/01/2020 10:13:17";"+0:00";"darylw";"Alarm";"ALARM ROTATION MOTOR 3  Off";;BT2/zP
356362;"31/01/2020 10:13:17";"+0:00";"darylw";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;GGe9mf
356363;"31/01/2020 10:28:18";"+0:00";"System";"User administration";"User logged off.";;q6N1yJ
356364;"31/01/2020 10:28:29";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;yGRbtk
356365;"31/01/2020 10:28:50";"+0:00";"System";"User administration";"User 'robj' logged on with group 'Operator'.";;qOEref
356366;"31/01/2020 10:28:51";"+0:00";"robj";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;dMn93A
356367;"31/01/2020 10:28:52";"+0:00";"robj";"Alarm: 1135";"Acknowledgment of 1135 alarm from PLC MCA200+LKD; the cited messages is part of alarm group 1.";;7VXWHe
356368;"31/01/2020 10:28:52";"+0:00";"robj";"Alarm:";"COVER OPEN 1  Acknowledgment";;oh880m
356369;"31/01/2020 10:28:52";"+0:00";"robj";"Alarm:";"COVER OPEN 2  Acknowledgment";;eGS03n
356370;"31/01/2020 10:28:52";"+0:00";"robj";"Alarm:";"ALARM PROFIBUS NODE 3 (ENCODER)  Acknowledgment";;tnqe/G
356371;"31/01/2020 10:28:52";"+0:00";"robj";"Alarm:";"ALARM PROFIBUS NODE 4 (PC)  Acknowledgment";;kLwkLG
356372;"31/01/2020 10:28:52";"+0:00";"robj";"Alarm:";"ALARM MISSING COMUNICATION WITH INTERFACE  Acknowledgment";;OLlVSq
356373;"31/01/2020 10:28:52";"+0:00";"robj";"Alarm:";"EMERGENCY  Acknowledgment";;0qsX5k
