"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"08/11/2019 08:08:27";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;3pea7P
328697;"08/11/2019 08:08:27";"+0:00";"System";"Logs";"Exporting a log.";;PRUvKk
328698;"08/11/2019 08:08:36";"+0:00";;"Recipe";"Loading recipe number 1 ( 10ml Production ) on the interface.";;cok0Le
328699;"08/11/2019 08:08:36";"+0:00";;"Recipe";"Data trasfered to PLC";;G81xJu
328700;"08/11/2019 08:08:36";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;qGYjPM
328701;"08/11/2019 08:08:36";"+0:00";;"Warning";"PVSI NOT READY  On";;jKFGZS
328702;"08/11/2019 08:08:36";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;dBeHDZ
328703;"08/11/2019 08:08:36";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;9R6bum
328704;"08/11/2019 08:08:36";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;rSouay
328705;"08/11/2019 08:08:36";"+0:00";;"Warning";"WARNING REJECTED TRAY 1 ALMOST FULL  On";;Ayx69M
328706;"08/11/2019 08:08:36";"+0:00";;"Warning";"WARNING REJECTED TRAY 2 ALMOST FULL  On";;PDjCFc
328707;"08/11/2019 08:08:36";"+0:00";;"Alarm";"EMERGENCY  On";;8nt8r0
328708;"08/11/2019 08:08:36";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;fNsT2I
328709;"08/11/2019 08:08:36";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;jq1j1x
328710;"08/11/2019 08:08:36";"+0:00";;"Alarm";"ALARM TURRET MOTOR NOT READY  On";;yYRsPb
328711;"08/11/2019 08:08:36";"+0:00";;"Alarm";"ALARM HOMING NOT DONE TURRET MOTOR  On";;SHIbHq
328712;"08/11/2019 08:08:36";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;RfLo5d
328713;"08/11/2019 08:08:36";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;WLBGTA
328714;"08/11/2019 08:08:36";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;5I4LLn
328715;"08/11/2019 08:08:36";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;Dux9M6
328716;"08/11/2019 08:08:36";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;eDOCja
328717;"08/11/2019 08:08:36";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;EpsZfs
328718;"08/11/2019 08:08:40";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;xHVe03
328719;"08/11/2019 08:08:53";"+0:00";"System";"User administration";"User 'nadir' logged on with group 'Administrator'.";;Ra3nK9
328720;"08/11/2019 08:09:09";"+0:00";"nadir";"Warning";"PVSI NOT RUNNING   Off";;vx1T7k
328721;"08/11/2019 08:09:45";"+0:00";"nadir";"Warning";"KNAPP READY TO START  On";;F5NklF
328722;"08/11/2019 08:10:24";"+0:00";"nadir";"Warning";"PVSI NOT RUNNING   On";;uAhdP/
328723;"08/11/2019 08:10:39";"+0:00";"nadir";"User administration";"User logged off.";;iXSEVq
328724;"08/11/2019 08:10:39";"+0:00";;"Tag: Cicli continui\UserLevel";"Change the value of the 'Cicli continui\UserLevel' tag from '0' to '0' by entering '0'.";;LLkOBR
328725;"08/11/2019 08:10:43";"+0:00";"System";"User administration";"User 'nadir' logged on with group 'Administrator'.";;+yUDoi
328726;"08/11/2019 08:10:45";"+0:00";"nadir";"Warning";"ALARM VACUUM SENSOR  Off";;ZRAihS
328727;"08/11/2019 08:10:45";"+0:00";"nadir";"Warning";"PVSI NOT READY  Off";;gVBofS
328728;"08/11/2019 08:10:45";"+0:00";"nadir";"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;iNSXRO
328729;"08/11/2019 08:10:45";"+0:00";"nadir";"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;qzxMPf
328730;"08/11/2019 08:10:45";"+0:00";"nadir";"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;yTPQCd
328731;"08/11/2019 08:10:45";"+0:00";"nadir";"Alarm";"ALARM TURRET MOTOR NOT READY  Off";;+dSK4x
328732;"08/11/2019 08:10:45";"+0:00";"nadir";"Alarm";"ALARM HOMING NOT DONE TURRET MOTOR  Off";;rXFft3
328733;"08/11/2019 08:10:45";"+0:00";"nadir";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;IXArw/
328734;"08/11/2019 08:10:45";"+0:00";"nadir";"Alarm";"EMERGENCY  Off";;sbIkxC
328735;"08/11/2019 08:10:45";"+0:00";"nadir";"Alarm";"ALARM INFEED BELT MOTOR  Off";;Tik2Ve
328736;"08/11/2019 08:10:49";"+0:00";"nadir";"Warning";"PVSI NOT RUNNING   Off";;UNHW0A
328737;"08/11/2019 08:10:49";"+0:00";"nadir";"Warning";"WARNING SAFETY DOORS EXCLUDED  On";;O001PT
328738;"08/11/2019 08:11:00";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR  Off";;6Qiaso
328739;"08/11/2019 08:11:00";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR 2  Off";;/QVX6u
328740;"08/11/2019 08:11:00";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR 3  Off";;sq2NMw
328741;"08/11/2019 08:14:01";"+0:00";"nadir";"Warning";"WARNING SAFETY DOORS EXCLUDED  Off";;L/VUxE
328742;"08/11/2019 08:14:01";"+0:00";"nadir";"Alarm";"EMERGENCY  On";;xAa0XL
328743;"08/11/2019 08:14:01";"+0:00";"nadir";"Alarm";"ALARM INFEED BELT MOTOR  On";;pysdoL
328744;"08/11/2019 08:14:01";"+0:00";"nadir";"Alarm";"WARNING MISSING LOGIN OPERATION  On";;j/WNbz
328745;"08/11/2019 08:14:01";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR  On";;HKpaDB
328746;"08/11/2019 08:14:01";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR 2  On";;F/WD1d
328747;"08/11/2019 08:14:01";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR 3  On";;tt8WVx
328748;"08/11/2019 08:14:04";"+0:00";"System";"User administration";"User 'nadir' logged on with group 'Administrator'.";;6AZxF1
328749;"08/11/2019 08:14:05";"+0:00";"nadir";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;VC6hVv
328750;"08/11/2019 08:14:06";"+0:00";"nadir";"Alarm";"EMERGENCY  Off";;38m33l
328751;"08/11/2019 08:14:06";"+0:00";"nadir";"Alarm";"ALARM INFEED BELT MOTOR  Off";;4svmCc
328752;"08/11/2019 08:14:06";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR 3  Off";;nT1Pez
328753;"08/11/2019 08:14:06";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR  Off";;dTC+ua
328754;"08/11/2019 08:14:11";"+0:00";"nadir";"Alarm";"ALARM ROTATION MOTOR 2  Off";;HTZSxX
328755;"08/11/2019 08:14:13";"+0:00";"nadir";"Warning";"KNAPP READY TO START  Off";;Ng9w92
328756;"08/11/2019 08:14:13";"+0:00";"nadir";"Warning";"E16.7   WARNING KNAPP HOMING  On";;vWJJoF
328757;"08/11/2019 08:14:31";"+0:00";"nadir";"Warning";"E16.7   WARNING KNAPP HOMING  Off";;pIPT6l
328758;"08/11/2019 08:14:31";"+0:00";"nadir";"Warning";"KNAPP IN PROGRESS  On";;8wys0v
328759;"08/11/2019 08:17:40";"+0:00";"nadir";"Warning";"WARNING END KNAPP PROCESS  On";;FfjxNq
328760;"08/11/2019 08:17:40";"+0:00";"nadir";"Warning";"KNAPP READY TO START  On";;3ykOxc
