"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"11/03/2020 14:43:30";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;8ni0BB
371443;"11/03/2020 14:43:30";"+0:00";"System";"Logs";"Exporting a log.";;Dc8EF2
371444;"11/03/2020 14:43:38";"+0:00";;"Recipe";"Loading recipe number 4 ( 100ml Production ) on the interface.";;vzwWYp
371445;"11/03/2020 14:43:38";"+0:00";;"Recipe";"Data trasfered to PLC";;tfOERW
371446;"11/03/2020 14:43:38";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;Q0M6Rs
371447;"11/03/2020 14:43:38";"+0:00";;"Warning";"PVSI NOT READY  On";;HiK3qd
371448;"11/03/2020 14:43:38";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;N2ZYeX
371449;"11/03/2020 14:43:38";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;GvgxJt
371450;"11/03/2020 14:43:38";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;+5ArX2
371451;"11/03/2020 14:43:38";"+0:00";;"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;p3/2u5
371452;"11/03/2020 14:43:38";"+0:00";;"Warning";"MACHINE ONLINE  On";;ynLz/q
371453;"11/03/2020 14:43:38";"+0:00";;"Alarm";"EMERGENCY  On";;kgjkAL
371454;"11/03/2020 14:43:38";"+0:00";;"Alarm";"COVER OPEN 1  On";;4vm3Wa
371455;"11/03/2020 14:43:38";"+0:00";;"Alarm";"COVER OPEN 2  On";;3JSGMb
371456;"11/03/2020 14:43:38";"+0:00";;"Alarm";"COVER OPEN 3  On";;v3bf99
371457;"11/03/2020 14:43:38";"+0:00";;"Alarm";"COVER OPEN 4  On";;eoLyrK
371458;"11/03/2020 14:43:38";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;uZlEUv
371459;"11/03/2020 14:43:38";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;iNbdEs
371460;"11/03/2020 14:43:38";"+0:00";;"Alarm";"ALARM TURRET MOTOR NOT READY  On";;t5WX2E
371461;"11/03/2020 14:43:38";"+0:00";;"Alarm";"ALARM HOMING NOT DONE TURRET MOTOR  On";;FLJQWl
371462;"11/03/2020 14:43:38";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;URRlpJ
371463;"11/03/2020 14:43:38";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;YNzffV
371464;"11/03/2020 14:43:38";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;SzUuYK
371465;"11/03/2020 14:43:38";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;9w8ijE
371466;"11/03/2020 14:43:38";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;j3W5od
371467;"11/03/2020 14:43:38";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;ZUSxmn
371468;"11/03/2020 14:43:43";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;UYgPQK
371469;"11/03/2020 14:44:32";"+0:00";"System";"User administration";"User 'robknapps' logged on with group 'Administrator'.";;fS6U+2
371470;"11/03/2020 14:44:49";"+0:00";"robknapps";"Warning";"PVSI NOT RUNNING   Off";;wfoPSC
371471;"11/03/2020 14:44:59";"+0:00";"robknapps";"Warning";"ALARM VACUUM SENSOR  Off";;AX3OsD
371472;"11/03/2020 14:44:59";"+0:00";"robknapps";"Warning";"PVSI NOT READY  Off";;VEMNPW
371473;"11/03/2020 14:44:59";"+0:00";"robknapps";"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;41JsKJ
371474;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"COVER OPEN 1  Off";;UBl+yH
371475;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"COVER OPEN 2  Off";;axATiL
371476;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"COVER OPEN 3  Off";;kYLBzT
371477;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"COVER OPEN 4  Off";;8SXYOc
371478;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;tEJ47n
371479;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;9M+mCk
371480;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"ALARM TURRET MOTOR NOT READY  Off";;ccOZ34
371481;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"ALARM HOMING NOT DONE TURRET MOTOR  Off";;lo7Jaq
371482;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;DKhnq4
371483;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"EMERGENCY  Off";;51cG/n
371484;"11/03/2020 14:44:59";"+0:00";"robknapps";"Alarm";"ALARM INFEED BELT MOTOR  Off";;YxqT4l
371485;"11/03/2020 14:45:13";"+0:00";"robknapps";"Warning";"KNAPP READY TO START  On";;WzrPs9
371486;"11/03/2020 14:45:17";"+0:00";"robknapps";"Alarm";"ALARM ROTATION MOTOR  Off";;n39sHg
371487;"11/03/2020 14:45:17";"+0:00";"robknapps";"Alarm";"ALARM ROTATION MOTOR 2  Off";;p6Benu
371488;"11/03/2020 14:45:17";"+0:00";"robknapps";"Alarm";"ALARM ROTATION MOTOR 3  Off";;1dGPmW
371489;"11/03/2020 14:45:20";"+0:00";"robknapps";"Warning";"KNAPP READY TO START  Off";;64ZrdF
371490;"11/03/2020 14:45:20";"+0:00";"robknapps";"Warning";"E16.7   WARNING KNAPP HOMING  On";;NxOpQJ
371491;"11/03/2020 14:45:25";"+0:00";"robknapps";"Warning";"E16.7   WARNING KNAPP HOMING  Off";;hlmLGG
371492;"11/03/2020 14:45:25";"+0:00";"robknapps";"Warning";"KNAPP IN PROGRESS  On";;uq9lsS
371493;"11/03/2020 14:48:34";"+0:00";"robknapps";"Warning";"WARNING END KNAPP PROCESS  On";;fEHLL9
371494;"11/03/2020 14:48:34";"+0:00";"robknapps";"Warning";"KNAPP READY TO START  On";;630sbm
371495;"11/03/2020 14:48:34";"+0:00";"robknapps";"Warning";"KNAPP IN PROGRESS  Off";;my+pvX
371496;"11/03/2020 14:48:44";"+0:00";"robknapps";"Warning";"PVSI NOT READY  On";;sCHqbO
371497;"11/03/2020 14:55:52";"+0:00";"robknapps";"Warning";"WARNING SAFETY DOORS EXCLUDED  On";;Qe9nTp
371498;"11/03/2020 14:55:54";"+0:00";"robknapps";"Warning";"PVSI NOT READY  Off";;ROLkk1
371499;"11/03/2020 14:58:18";"+0:00";"robknapps";"Warning";"WARNING SAFETY DOORS EXCLUDED  Off";;MhPh6d
371500;"11/03/2020 14:58:18";"+0:00";"robknapps";"Alarm";"COVER OPEN 1  On";;qqyi8C
371501;"11/03/2020 14:58:18";"+0:00";"robknapps";"Alarm";"WARNING MISSING LOGIN OPERATION  On";;hMfx66
371502;"11/03/2020 14:58:18";"+0:00";"robknapps";"Alarm";"EMERGENCY  On";;n8i9h+
