"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"11/11/2019 13:46:22";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;KSW1Us
329211;"11/11/2019 13:46:22";"+0:00";"System";"Logs";"Exporting a log.";;9tggrF
329212;"11/11/2019 13:46:30";"+0:00";;"Recipe";"Loading recipe number 8 ( 6ml Amber Production ) on the interface.";;peTAdH
329213;"11/11/2019 13:46:30";"+0:00";;"Recipe";"Data trasfered to PLC";;NZOJ8t
329214;"11/11/2019 13:46:30";"+0:00";;"Warning";"ALARM VACUUM SENSOR  On";;Cmhgew
329215;"11/11/2019 13:46:30";"+0:00";;"Warning";"PVSI NOT READY  On";;gOdBLe
329216;"11/11/2019 13:46:30";"+0:00";;"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  On";;aP2aKe
329217;"11/11/2019 13:46:30";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;/NFxdR
329218;"11/11/2019 13:46:30";"+0:00";;"Warning";"WARNING ACCEPTED TRAY ALMOST FULL  On";;oVD2X6
329219;"11/11/2019 13:46:30";"+0:00";;"Warning";"WARNING REJECTED TRAY 1 ALMOST FULL  On";;aV3JFp
329220;"11/11/2019 13:46:30";"+0:00";;"Warning";"WARNING SAFETY DOORS EXCLUDED  On";;H0Vu/F
329221;"11/11/2019 13:46:30";"+0:00";;"Alarm";"EMERGENCY  On";;a0uxsb
329222;"11/11/2019 13:46:30";"+0:00";;"Alarm";"COVER OPEN 2  On";;oUr2sG
329223;"11/11/2019 13:46:30";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  On";;a8JmYc
329224;"11/11/2019 13:46:30";"+0:00";;"Alarm";"ALARM PROFIBUS NODE 4 (PC)  On";;PvCFCZ
329225;"11/11/2019 13:46:30";"+0:00";;"Alarm";"ALARM TURRET MOTOR NOT READY  On";;4Dzh8X
329226;"11/11/2019 13:46:30";"+0:00";;"Alarm";"ALARM HOMING NOT DONE TURRET MOTOR  On";;dBHX+Q
329227;"11/11/2019 13:46:30";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;6euuTN
329228;"11/11/2019 13:46:30";"+0:00";;"Alarm";"ALARM ROTATION MOTOR  On";;dq/He/
329229;"11/11/2019 13:46:30";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;uXd8ed
329230;"11/11/2019 13:46:30";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 3  On";;6LP5ji
329231;"11/11/2019 13:46:30";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;xcOK46
329232;"11/11/2019 13:46:30";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;hjE1HQ
329233;"11/11/2019 13:46:35";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;ypTW2D
329234;"11/11/2019 13:47:50";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;77Q7rm
329235;"11/11/2019 13:47:50";"+0:00";;"Warning";"WARNING SAFETY DOORS EXCLUDED  Off";;y53Nsl
329236;"11/11/2019 13:47:57";"+0:00";"System";"User administration";"User 'nadir' logged on with group 'Administrator'.";;mthGip
329237;"11/11/2019 13:48:13";"+0:00";"nadir";"Warning";"PVSI NOT RUNNING   Off";;TbKdHT
329238;"11/11/2019 13:48:32";"+0:00";"nadir";"Warning";"WARNING SAFETY DOORS EXCLUDED  On";;7aYXWn
329239;"11/11/2019 14:03:17";"+0:00";"nadir";"Warning";"ALARM VACUUM SENSOR  Off";;Y3OkpS
329240;"11/11/2019 14:03:17";"+0:00";"nadir";"Warning";"PVSI NOT READY  Off";;IvraR1
329241;"11/11/2019 14:03:17";"+0:00";"nadir";"Warning";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;0mg8eh
329242;"11/11/2019 14:03:17";"+0:00";"nadir";"Alarm";"COVER OPEN 2  Off";;gMUT0x
329243;"11/11/2019 14:03:17";"+0:00";"nadir";"Alarm";"ALARM PROFIBUS NODE 3 (ENCODER)  Off";;Qu1Ybf
329244;"11/11/2019 14:03:17";"+0:00";"nadir";"Alarm";"ALARM PROFIBUS NODE 4 (PC)  Off";;tA4Bjj
329245;"11/11/2019 14:03:17";"+0:00";"nadir";"Alarm";"ALARM TURRET MOTOR NOT READY  Off";;wXsIaM
329246;"11/11/2019 14:03:17";"+0:00";"nadir";"Alarm";"ALARM HOMING NOT DONE TURRET MOTOR  Off";;Ulx9Fy
329247;"11/11/2019 14:03:17";"+0:00";"nadir";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;IVEH+H
329248;"11/11/2019 14:03:17";"+0:00";"nadir";"Alarm";"EMERGENCY  Off";;zKgdua
329249;"11/11/2019 14:03:17";"+0:00";"nadir";"Alarm";"ALARM INFEED BELT MOTOR  Off";;FCC81h
329250;"11/11/2019 14:03:21";"+0:00";"nadir";"Alarm";"ALARM MISSING COMPRESSED AIR  On";;pYgQsO
329251;"11/11/2019 14:08:04";"+0:00";"nadir";"Warning";"WARNING REJECTED TRAY 2 ALMOST FULL  On";;EWph56
329252;"11/11/2019 14:08:05";"+0:00";"nadir";"Warning";"WARNING REJECTED TRAY 2 ALMOST FULL  Off";;sa8sk1
329253;"11/11/2019 14:16:42";"+0:00";"nadir";"Warning";"ALARM VACUUM SENSOR  On";;Vsk86v
329254;"11/11/2019 14:16:42";"+0:00";"nadir";"Warning";"WARNING SAFETY DOORS EXCLUDED  Off";;CrQmr1
329255;"11/11/2019 14:16:42";"+0:00";"nadir";"Alarm";"EMERGENCY  On";;b08srj
329256;"11/11/2019 14:16:42";"+0:00";"nadir";"Alarm";"ALARM INFEED BELT MOTOR  On";;mzyQfL
329257;"11/11/2019 14:16:42";"+0:00";"nadir";"Alarm";"WARNING MISSING LOGIN OPERATION  On";;2+sO5v
329258;"11/11/2019 14:16:43";"+0:00";"nadir";"Warning";"ALARM VACUUM SENSOR  Off";;dmXzLD
329259;"11/11/2019 14:16:43";"+0:00";"nadir";"Alarm";"ALARM MISSING COMPRESSED AIR  Off";;cp5FyH
329260;"11/11/2019 14:16:43";"+0:00";"nadir";"Alarm";"EMERGENCY  Off";;f7BnW7
